space_id,space_name,category_id,category_name,location_id,location_name,booking_rate_1week,total_hours_available_1week,total_hours_booked_1week,booking_count_1week,booking_rate_2weeks,total_hours_available_2weeks,total_hours_booked_2weeks,booking_count_2weeks,booking_rate_1month,total_hours_available_1month,total_hours_booked_1month,booking_count_1month,booking_rate_2months,total_hours_available_2months,total_hours_booked_2months,booking_count_2months,booking_rate_3months,total_hours_available_3months,total_hours_booked_3months,booking_count_3months,next_available_booking
19905,Scott 203K - Audio Recording Studio,5833,Audio Recording Rooms,7571,Scott Library Making & Media Creation Lab,0.0,30.0,0.0,0,0.0,59.0,0.0,0,0.0,105.0,0.0,0,0.0,198.0,0.0,0,0.0,326.0,0.0,0,2025-11-27 11:00
29187,Scott 207C - Audio Recording Booth,5833,Audio Recording Rooms,7571,Scott Library Making & Media Creation Lab,6.67,30.0,2.0,1,3.39,59.0,2.0,1,1.9,105.0,2.0,1,1.01,198.0,2.0,1,0.61,326.0,2.0,1,2025-11-27 11:00
32502,Scott 207D - Audio Recording Booth,5833,Audio Recording Rooms,7571,Scott Library Making & Media Creation Lab,5.0,30.0,1.5,1,2.54,59.0,1.5,1,1.43,105.0,1.5,1,0.76,198.0,1.5,1,0.46,326.0,1.5,1,2025-12-01 11:00
19904,Scott 204 - Flex Studio,6842,Flex Studio Spaces,7571,Scott Library Making & Media Creation Lab,92.5,30.0,27.75,12,71.19,59.0,42.0,18,55.71,105.0,58.5,23,37.12,198.0,73.5,28,28.99,326.0,94.5,35,2025-12-09 11:00
21083,Scott 203E - VR/Podcasting Room,5832,VR Rooms,7571,Scott Library Making & Media Creation Lab,18.33,30.0,5.5,3,12.71,59.0,7.5,4,7.14,105.0,7.5,4,3.79,198.0,7.5,4,2.3,326.0,7.5,4,2025-11-27 11:00
21082,Scott 203G - VR Room,5832,VR Rooms,7571,Scott Library Making & Media Creation Lab,0.0,30.0,0.0,0,0.0,59.0,0.0,0,0.0,105.0,0.0,0,0.0,198.0,0.0,0,0.0,326.0,0.0,0,2025-11-27 11:00
33206,Gaming Lab (Rm 3050),7959,Gaming Lab,8111,Markham Library Visualization Studio and Gaming Lab,1.55,64.5,1.0,1,0.83,120.0,1.0,1,0.48,210.5,1.0,1,2.2,386.0,8.5,2,1.36,626.0,8.5,2,2025-11-27 09:30
30719,Green Screen Video Studio (Rm 3060C),7761,Video Studios,8111,Markham Library Media Creation Studios and Equipment,0.0,64.5,0.0,0,0.0,120.0,0.0,0,0.0,210.5,0.0,0,0.0,386.0,0.0,0,0.0,626.0,0.0,0,2025-11-27 09:30
30720,Video and Photo Studio (Rm 3060H),7761,Video Studios,8111,Markham Library Media Creation Studios and Equipment,0.0,64.5,0.0,0,0.0,120.0,0.0,0,0.0,210.5,0.0,0,0.0,386.0,0.0,0,0.0,626.0,0.0,0,2025-11-27 09:30
31827,Podcast Studio #1 (Rm 3060B),7762,Podcast Studios,8111,Markham Library Media Creation Studios and Equipment,0.0,64.5,0.0,0,0.0,120.0,0.0,0,0.0,210.5,0.0,0,0.0,386.0,0.0,0,0.0,626.0,0.0,0,2025-11-27 09:30
30701,Podcast Studio #2 (Rm 3060D),7762,Podcast Studios,8111,Markham Library Media Creation Studios and Equipment,0.0,64.5,0.0,0,0.0,120.0,0.0,0,0.0,210.5,0.0,0,0.0,386.0,0.0,0,0.0,626.0,0.0,0,2025-11-27 09:30
30721,Editing and Music Studio #1 (Rm 3060G),7467,Editing Studios,8111,Markham Library Media Creation Studios and Equipment,0.0,64.5,0.0,0,0.0,120.0,0.0,0,0.0,210.5,0.0,0,0.0,386.0,0.0,0,0.0,626.0,0.0,0,2025-11-27 09:30
30722,Editing and Music Studio #2 (Rm 3060F),7467,Editing Studios,8111,Markham Library Media Creation Studios and Equipment,0.0,64.5,0.0,0,0.0,120.0,0.0,0,0.0,210.5,0.0,0,0.0,386.0,0.0,0,0.0,626.0,0.0,0,2025-11-27 09:30
30723,Editing and Music Studio #3 (Rm 3060E),7467,Editing Studios,8111,Markham Library Media Creation Studios and Equipment,0.0,64.5,0.0,0,0.0,120.0,0.0,0,0.0,210.5,0.0,0,0.0,386.0,0.0,0,0.0,626.0,0.0,0,2025-11-27 09:30
33193,Mixed Use Studio (Rm 3045),7951,Large Studios,8111,Markham Library Media Creation Studios and Equipment,0.0,64.5,0.0,0,0.0,120.0,0.0,0,0.0,210.5,0.0,0,1.17,386.0,4.5,2,0.72,626.0,4.5,2,2025-11-27 09:30
