space_id,space_name,category_id,category_name,location_id,location_name,booking_rate_1week,total_hours_available_1week,total_hours_booked_1week,booking_count_1week,booking_rate_2weeks,total_hours_available_2weeks,total_hours_booked_2weeks,booking_count_2weeks,booking_rate_1month,total_hours_available_1month,total_hours_booked_1month,booking_count_1month,booking_rate_2months,total_hours_available_2months,total_hours_booked_2months,booking_count_2months,booking_rate_3months,total_hours_available_3months,total_hours_booked_3months,booking_count_3months,next_available_booking
19905,Scott 203K - Audio Recording Studio,5833,Audio Recording Rooms,7571,Scott Library Making & Media Creation Lab,24.14,29.0,7.0,3,12.07,58.0,7.0,3,5.47,128.0,7.0,3,2.73,256.0,7.0,3,1.88,372.0,7.0,3,2026-01-06 11:00
29187,Scott 207C - Audio Recording Booth,5833,Audio Recording Rooms,7571,Scott Library Making & Media Creation Lab,8.62,29.0,2.5,1,4.31,58.0,2.5,1,1.95,128.0,2.5,1,0.98,256.0,2.5,1,0.67,372.0,2.5,1,2026-01-05 11:00
32502,Scott 207D - Audio Recording Booth,5833,Audio Recording Rooms,7571,Scott Library Making & Media Creation Lab,3.45,29.0,1.0,1,1.72,58.0,1.0,1,0.78,128.0,1.0,1,0.39,256.0,1.0,1,0.27,372.0,1.0,1,2026-01-05 11:00
19904,Scott 204 - Flex Studio,6842,Flex Studio Spaces,7571,Scott Library Making & Media Creation Lab,81.03,29.0,23.5,9,66.81,58.0,38.75,15,41.21,128.0,52.75,20,29.79,256.0,76.25,28,25.34,372.0,94.25,34,2026-01-13 13:45
21083,Scott 203E - VR/Podcasting Room,5832,VR Rooms,7571,Scott Library Making & Media Creation Lab,0.0,29.0,0.0,0,0.0,58.0,0.0,0,1.56,128.0,2.0,1,0.78,256.0,2.0,1,0.54,372.0,2.0,1,2026-01-05 11:00
21082,Scott 203G - VR Room,5832,VR Rooms,7571,Scott Library Making & Media Creation Lab,0.0,29.0,0.0,0,0.0,58.0,0.0,0,0.0,128.0,0.0,0,0.0,256.0,0.0,0,0.0,372.0,0.0,0,2026-01-05 11:00
33206,Gaming Lab (Rm 3050),7959,Gaming Lab,8111,Markham Library Visualization Studio and Gaming Lab,2.7,55.5,1.5,1,8.11,111.0,9.0,2,3.75,240.0,9.0,2,1.91,471.0,9.0,2,1.27,706.5,9.0,2,2026-01-05 09:30
30719,Green Screen Video Studio (Rm 3060C),7761,Video Studios,8111,Markham Library Media Creation Studios and Equipment,4.5,55.5,2.5,1,2.25,111.0,2.5,1,1.04,240.0,2.5,1,0.53,471.0,2.5,1,0.71,706.5,5.0,2,2026-01-05 09:30
30720,Video and Photo Studio (Rm 3060H),7761,Video Studios,8111,Markham Library Media Creation Studios and Equipment,0.0,55.5,0.0,0,0.0,111.0,0.0,0,0.0,240.0,0.0,0,0.0,471.0,0.0,0,0.0,706.5,0.0,0,2026-01-05 09:30
31827,Podcast Studio #1 (Rm 3060B),7762,Podcast Studios,8111,Markham Library Media Creation Studios and Equipment,0.0,55.5,0.0,0,0.0,111.0,0.0,0,0.0,240.0,0.0,0,0.0,471.0,0.0,0,0.0,706.5,0.0,0,2026-01-05 09:30
30701,Podcast Studio #2 (Rm 3060D),7762,Podcast Studios,8111,Markham Library Media Creation Studios and Equipment,0.0,55.5,0.0,0,0.0,111.0,0.0,0,0.0,240.0,0.0,0,0.0,471.0,0.0,0,0.0,706.5,0.0,0,2026-01-05 09:30
30721,Editing and Music Studio #1 (Rm 3060G),7467,Editing Studios,8111,Markham Library Media Creation Studios and Equipment,0.0,55.5,0.0,0,0.0,111.0,0.0,0,0.0,240.0,0.0,0,0.0,471.0,0.0,0,0.0,706.5,0.0,0,2026-01-05 09:30
30722,Editing and Music Studio #2 (Rm 3060F),7467,Editing Studios,8111,Markham Library Media Creation Studios and Equipment,0.0,55.5,0.0,0,0.0,111.0,0.0,0,0.0,240.0,0.0,0,0.0,471.0,0.0,0,0.0,706.5,0.0,0,2026-01-05 09:30
30723,Editing and Music Studio #3 (Rm 3060E),7467,Editing Studios,8111,Markham Library Media Creation Studios and Equipment,0.0,55.5,0.0,0,0.0,111.0,0.0,0,0.0,240.0,0.0,0,0.0,471.0,0.0,0,0.0,706.5,0.0,0,2026-01-05 09:30
33193,Mixed Use Studio (Rm 3045),7951,Large Studios,8111,Markham Library Media Creation Studios and Equipment,0.0,55.5,0.0,0,2.03,111.0,2.25,1,1.88,240.0,4.5,2,0.96,471.0,4.5,2,0.64,706.5,4.5,2,2026-01-05 09:30
