space_id,space_name,category_id,category_name,location_id,location_name,booking_rate_1week,total_hours_available_1week,total_hours_booked_1week,booking_count_1week,booking_rate_2weeks,total_hours_available_2weeks,total_hours_booked_2weeks,booking_count_2weeks,booking_rate_1month,total_hours_available_1month,total_hours_booked_1month,booking_count_1month,booking_rate_2months,total_hours_available_2months,total_hours_booked_2months,booking_count_2months,booking_rate_3months,total_hours_available_3months,total_hours_booked_3months,booking_count_3months,next_available_booking
19905,Scott 203K - Audio Recording Studio,5833,Audio Recording Rooms,7571,Scott Library Making & Media Creation Lab,37.07,29.0,10.75,3,18.53,58.0,10.75,3,8.46,127.0,10.75,3,4.22,255.0,10.75,3,2.85,377.0,10.75,3,2026-01-25 14:00
29187,Scott 207C - Audio Recording Booth,5833,Audio Recording Rooms,7571,Scott Library Making & Media Creation Lab,0.0,29.0,0.0,0,0.0,58.0,0.0,0,0.0,127.0,0.0,0,0.0,255.0,0.0,0,0.0,377.0,0.0,0,2026-01-25 14:00
32502,Scott 207D - Audio Recording Booth,5833,Audio Recording Rooms,7571,Scott Library Making & Media Creation Lab,0.0,29.0,0.0,0,0.0,58.0,0.0,0,0.0,127.0,0.0,0,0.0,255.0,0.0,0,0.0,377.0,0.0,0,2026-01-25 14:00
19904,Scott 204 - Flex Studio,6842,Flex Studio Spaces,7571,Scott Library Making & Media Creation Lab,68.97,29.0,20.0,8,50.86,58.0,29.5,12,44.09,127.0,56.0,22,32.55,255.0,83.0,30,26.79,377.0,101.0,36,2026-01-29 11:00
21083,Scott 203E - VR/Podcasting Room,5832,VR Rooms,7571,Scott Library Making & Media Creation Lab,5.17,29.0,1.5,1,2.59,58.0,1.5,1,2.76,127.0,3.5,2,1.37,255.0,3.5,2,0.93,377.0,3.5,2,2026-01-25 14:00
21082,Scott 203G - VR Room,5832,VR Rooms,7571,Scott Library Making & Media Creation Lab,0.0,29.0,0.0,0,0.0,58.0,0.0,0,0.0,127.0,0.0,0,0.0,255.0,0.0,0,0.0,377.0,0.0,0,2026-01-25 14:00
33206,Gaming Lab (Rm 3050),7959,Gaming Lab,8111,Markham Library Visualization Studio and Gaming Lab,7.26,62.0,4.5,1,3.83,117.5,4.5,1,1.92,234.5,4.5,1,0.95,474.5,4.5,1,0.63,712.5,4.5,1,2026-01-24 11:00
30719,Green Screen Video Studio (Rm 3060C),7761,Video Studios,8111,Markham Library Media Creation Studios and Equipment,4.03,62.0,2.5,1,2.13,117.5,2.5,1,1.07,234.5,2.5,1,1.05,474.5,5.0,2,0.7,712.5,5.0,2,2026-01-24 11:00
30720,Video and Photo Studio (Rm 3060H),7761,Video Studios,8111,Markham Library Media Creation Studios and Equipment,8.06,62.0,5.0,2,4.26,117.5,5.0,2,2.13,234.5,5.0,2,1.05,474.5,5.0,2,0.7,712.5,5.0,2,2026-01-24 11:00
31827,Podcast Studio #1 (Rm 3060B),7762,Podcast Studios,8111,Markham Library Media Creation Studios and Equipment,0.0,62.0,0.0,0,0.0,117.5,0.0,0,0.0,234.5,0.0,0,0.0,474.5,0.0,0,0.0,712.5,0.0,0,2026-01-24 11:00
30701,Podcast Studio #2 (Rm 3060D),7762,Podcast Studios,8111,Markham Library Media Creation Studios and Equipment,0.0,62.0,0.0,0,0.0,117.5,0.0,0,0.0,234.5,0.0,0,0.0,474.5,0.0,0,0.0,712.5,0.0,0,2026-01-24 11:00
30721,Editing and Music Studio #1 (Rm 3060G),7467,Editing Studios,8111,Markham Library Media Creation Studios and Equipment,0.0,62.0,0.0,0,0.0,117.5,0.0,0,0.0,234.5,0.0,0,0.0,474.5,0.0,0,0.0,712.5,0.0,0,2026-01-24 11:00
30722,Editing and Music Studio #2 (Rm 3060F),7467,Editing Studios,8111,Markham Library Media Creation Studios and Equipment,0.0,62.0,0.0,0,0.0,117.5,0.0,0,0.0,234.5,0.0,0,0.0,474.5,0.0,0,0.0,712.5,0.0,0,2026-01-24 11:00
30723,Editing and Music Studio #3 (Rm 3060E),7467,Editing Studios,8111,Markham Library Media Creation Studios and Equipment,0.0,62.0,0.0,0,0.0,117.5,0.0,0,0.0,234.5,0.0,0,0.0,474.5,0.0,0,0.0,712.5,0.0,0,2026-01-24 11:00
33193,Mixed Use Studio (Rm 3045),7951,Large Studios,8111,Markham Library Media Creation Studios and Equipment,0.0,62.0,0.0,0,0.0,117.5,0.0,0,1.49,234.5,3.5,1,0.74,474.5,3.5,1,0.81,712.5,5.75,2,2026-01-24 11:00
