space_id,space_name,category_id,category_name,location_id,location_name,booking_rate_1week,total_hours_available_1week,total_hours_booked_1week,booking_count_1week,booking_rate_2weeks,total_hours_available_2weeks,total_hours_booked_2weeks,booking_count_2weeks,booking_rate_1month,total_hours_available_1month,total_hours_booked_1month,booking_count_1month,booking_rate_2months,total_hours_available_2months,total_hours_booked_2months,booking_count_2months,booking_rate_3months,total_hours_available_3months,total_hours_booked_3months,booking_count_3months,next_available_booking
19905,Scott 203K - Audio Recording Studio,5833,Audio Recording Rooms,7571,Scott Library Making & Media Creation Lab,22.41,29.0,6.5,3,18.53,58.0,10.75,5,8.81,122.0,10.75,5,4.42,243.0,10.75,5,3.31,325.0,10.75,5,2026-02-11 11:00
29187,Scott 207C - Audio Recording Booth,5833,Audio Recording Rooms,7571,Scott Library Making & Media Creation Lab,8.62,29.0,2.5,1,4.31,58.0,2.5,1,2.05,122.0,2.5,1,1.03,243.0,2.5,1,0.77,325.0,2.5,1,2026-02-11 11:00
32502,Scott 207D - Audio Recording Booth,5833,Audio Recording Rooms,7571,Scott Library Making & Media Creation Lab,8.62,29.0,2.5,1,4.31,58.0,2.5,1,2.05,122.0,2.5,1,1.03,243.0,2.5,1,0.77,325.0,2.5,1,2026-02-12 11:00
19904,Scott 204 - Flex Studio,6842,Flex Studio Spaces,7571,Scott Library Making & Media Creation Lab,68.97,29.0,20.0,8,61.64,58.0,35.75,14,56.56,122.0,69.0,26,36.83,243.0,89.5,33,33.08,325.0,107.5,39,2026-02-24 14:00
21083,Scott 203E - VR/Podcasting Room,5832,VR Rooms,7571,Scott Library Making & Media Creation Lab,0.0,29.0,0.0,0,0.0,58.0,0.0,0,0.0,122.0,0.0,0,0.0,243.0,0.0,0,0.0,325.0,0.0,0,2026-02-11 11:00
21082,Scott 203G - VR Room,5832,VR Rooms,7571,Scott Library Making & Media Creation Lab,0.0,29.0,0.0,0,6.9,58.0,4.0,3,3.28,122.0,4.0,3,1.65,243.0,4.0,3,1.23,325.0,4.0,3,2026-02-11 11:00
33206,Gaming Lab (Rm 3050),7959,Gaming Lab,8111,Markham Library Visualization Studio and Gaming Lab,0.0,55.5,0.0,0,0.0,111.0,0.0,0,8.82,238.0,21.0,2,4.44,472.5,21.0,2,3.39,619.5,21.0,2,2026-02-11 09:30
30719,Green Screen Video Studio (Rm 3060C),7761,Video Studios,8111,Markham Library Media Creation Studios and Equipment,0.0,55.5,0.0,0,0.0,111.0,0.0,0,1.05,238.0,2.5,1,0.53,472.5,2.5,1,0.4,619.5,2.5,1,2026-02-11 09:30
30720,Video and Photo Studio (Rm 3060H),7761,Video Studios,8111,Markham Library Media Creation Studios and Equipment,18.92,55.5,10.5,2,9.46,111.0,10.5,2,4.41,238.0,10.5,2,2.22,472.5,10.5,2,1.69,619.5,10.5,2,2026-02-11 09:30
31827,Podcast Studio #1 (Rm 3060B),7762,Podcast Studios,8111,Markham Library Media Creation Studios and Equipment,0.0,55.5,0.0,0,0.0,111.0,0.0,0,0.0,238.0,0.0,0,0.0,472.5,0.0,0,0.0,619.5,0.0,0,2026-02-11 09:30
30701,Podcast Studio #2 (Rm 3060D),7762,Podcast Studios,8111,Markham Library Media Creation Studios and Equipment,0.0,55.5,0.0,0,0.0,111.0,0.0,0,0.0,238.0,0.0,0,0.0,472.5,0.0,0,0.0,619.5,0.0,0,2026-02-11 09:30
30721,Editing and Music Studio #1 (Rm 3060G),7467,Editing Studios,8111,Markham Library Media Creation Studios and Equipment,2.7,55.5,1.5,1,1.35,111.0,1.5,1,0.63,238.0,1.5,1,0.32,472.5,1.5,1,0.24,619.5,1.5,1,2026-02-11 11:30
30722,Editing and Music Studio #2 (Rm 3060F),7467,Editing Studios,8111,Markham Library Media Creation Studios and Equipment,0.0,55.5,0.0,0,0.0,111.0,0.0,0,0.0,238.0,0.0,0,0.0,472.5,0.0,0,0.0,619.5,0.0,0,2026-02-11 09:30
30723,Editing and Music Studio #3 (Rm 3060E),7467,Editing Studios,8111,Markham Library Media Creation Studios and Equipment,14.41,55.5,8.0,1,7.21,111.0,8.0,1,3.36,238.0,8.0,1,1.69,472.5,8.0,1,1.29,619.5,8.0,1,2026-02-11 09:30
33193,Mixed Use Studio (Rm 3045),7951,Large Studios,8111,Markham Library Media Creation Studios and Equipment,14.41,55.5,8.0,1,10.36,111.0,11.5,2,4.83,238.0,11.5,2,2.91,472.5,13.75,3,2.22,619.5,13.75,3,2026-02-11 09:30
