space_id,space_name,category_id,category_name,location_id,location_name,booking_rate_1week,total_hours_available_1week,total_hours_booked_1week,booking_count_1week,booking_rate_2weeks,total_hours_available_2weeks,total_hours_booked_2weeks,booking_count_2weeks,booking_rate_1month,total_hours_available_1month,total_hours_booked_1month,booking_count_1month,booking_rate_2months,total_hours_available_2months,total_hours_booked_2months,booking_count_2months,booking_rate_3months,total_hours_available_3months,total_hours_booked_3months,booking_count_3months,next_available_booking
19905,Scott 203K - Audio Recording Studio,5833,Audio Recording Rooms,7571,Scott Library Making & Media Creation Lab,10.0,25.0,2.5,1,5.0,50.0,2.5,1,2.27,110.0,2.5,1,1.16,215.0,2.5,1,0.78,320.0,2.5,1,2026-09-08 12:00
29187,Scott 207C - Audio Recording Booth,5833,Audio Recording Rooms,7571,Scott Library Making & Media Creation Lab,0.0,25.0,0.0,0,0.0,50.0,0.0,0,0.0,110.0,0.0,0,0.0,215.0,0.0,0,0.0,320.0,0.0,0,2026-09-08 12:00
32502,Scott 207D - Audio Recording Booth,5833,Audio Recording Rooms,7571,Scott Library Making & Media Creation Lab,0.0,25.0,0.0,0,0.0,50.0,0.0,0,0.0,110.0,0.0,0,0.0,215.0,0.0,0,0.0,320.0,0.0,0,2026-09-08 12:00
19904,Scott 204 - Flex Studio,6842,Flex Studio Spaces,7571,Scott Library Making & Media Creation Lab,19.0,25.0,4.75,2,18.5,50.0,9.25,4,8.41,110.0,9.25,4,4.3,215.0,9.25,4,2.89,320.0,9.25,4,2026-09-08 13:45
21083,Scott 203E - VR/Podcasting Room,5832,VR Rooms,7571,Scott Library Making & Media Creation Lab,0.0,25.0,0.0,0,0.0,50.0,0.0,0,0.0,110.0,0.0,0,0.0,215.0,0.0,0,0.0,320.0,0.0,0,2026-09-08 12:00
21082,Scott 203G - VR Room,5832,VR Rooms,7571,Scott Library Making & Media Creation Lab,16.0,25.0,4.0,2,8.0,50.0,4.0,2,5.45,110.0,6.0,3,2.79,215.0,6.0,3,1.88,320.0,6.0,3,2026-09-08 12:00
33206,Gaming Lab (Rm 3050),7959,Gaming Lab,8111,Markham Library Visualization Studio and Gaming Lab,0.0,56.0,0.0,0,0.0,112.0,0.0,0,1.03,242.0,2.5,2,1.16,473.0,5.5,3,0.77,710.0,5.5,3,2026-09-08 09:30
30719,Green Screen Video Studio (Rm 3060C),7761,Video Studios,8111,Markham Library Media Creation Studios and Equipment,0.0,56.0,0.0,0,0.0,112.0,0.0,0,0.0,242.0,0.0,0,0.0,473.0,0.0,0,0.0,710.0,0.0,0,2026-09-08 09:30
30720,Video and Photo Studio (Rm 3060H),7761,Video Studios,8111,Markham Library Media Creation Studios and Equipment,0.0,56.0,0.0,0,0.0,112.0,0.0,0,0.0,242.0,0.0,0,0.0,473.0,0.0,0,0.0,710.0,0.0,0,2026-09-08 09:30
31827,Podcast Studio #1 (Rm 3060B),7762,Podcast Studios,8111,Markham Library Media Creation Studios and Equipment,0.0,56.0,0.0,0,0.0,112.0,0.0,0,0.0,242.0,0.0,0,0.0,473.0,0.0,0,0.0,710.0,0.0,0,2026-09-08 09:30
30701,Podcast Studio #2 (Rm 3060D),7762,Podcast Studios,8111,Markham Library Media Creation Studios and Equipment,0.0,56.0,0.0,0,0.0,112.0,0.0,0,0.0,242.0,0.0,0,0.0,473.0,0.0,0,0.0,710.0,0.0,0,2026-09-08 09:30
30721,Editing and Music Studio #1 (Rm 3060G),7467,Editing Studios,8111,Markham Library Media Creation Studios and Equipment,0.0,56.0,0.0,0,0.0,112.0,0.0,0,0.0,242.0,0.0,0,0.0,473.0,0.0,0,0.0,710.0,0.0,0,2026-09-08 09:30
30722,Editing and Music Studio #2 (Rm 3060F),7467,Editing Studios,8111,Markham Library Media Creation Studios and Equipment,0.0,56.0,0.0,0,0.0,112.0,0.0,0,0.0,242.0,0.0,0,0.0,473.0,0.0,0,0.0,710.0,0.0,0,2026-09-08 09:30
30723,Editing and Music Studio #3 (Rm 3060E),7467,Editing Studios,8111,Markham Library Media Creation Studios and Equipment,0.0,56.0,0.0,0,0.0,112.0,0.0,0,0.0,242.0,0.0,0,0.0,473.0,0.0,0,0.0,710.0,0.0,0,2026-09-08 09:30
33193,Mixed Use Studio (Rm 3045),7951,Large Studios,8111,Markham Library Media Creation Studios and Equipment,0.0,56.0,0.0,0,1.34,112.0,1.5,1,1.24,242.0,3.0,2,0.95,473.0,4.5,3,0.85,710.0,6.0,4,2026-09-08 09:30
