space_id,space_name,category_id,category_name,location_id,location_name,booking_rate_1week,total_hours_available_1week,total_hours_booked_1week,booking_count_1week,booking_rate_2weeks,total_hours_available_2weeks,total_hours_booked_2weeks,booking_count_2weeks,booking_rate_1month,total_hours_available_1month,total_hours_booked_1month,booking_count_1month,booking_rate_2months,total_hours_available_2months,total_hours_booked_2months,booking_count_2months,booking_rate_3months,total_hours_available_3months,total_hours_booked_3months,booking_count_3months,next_available_booking
19905,Scott 203K - Audio Recording Studio,5833,Audio Recording Rooms,7571,Scott Library Making & Media Creation Lab,16.43,35.0,5.75,3,8.98,64.0,5.75,3,4.29,134.0,5.75,3,2.9,198.0,5.75,3,1.8,319.0,5.75,3,2025-11-18 11:00
29187,Scott 207C - Audio Recording Booth,5833,Audio Recording Rooms,7571,Scott Library Making & Media Creation Lab,14.29,35.0,5.0,2,7.81,64.0,5.0,2,3.73,134.0,5.0,2,2.53,198.0,5.0,2,1.57,319.0,5.0,2,2025-11-18 11:00
32502,Scott 207D - Audio Recording Booth,5833,Audio Recording Rooms,7571,Scott Library Making & Media Creation Lab,7.14,35.0,2.5,1,3.91,64.0,2.5,1,1.87,134.0,2.5,1,1.26,198.0,2.5,1,0.78,319.0,2.5,1,2025-11-17 13:45
19904,Scott 204 - Flex Studio,6842,Flex Studio Spaces,7571,Scott Library Making & Media Creation Lab,63.57,35.0,22.25,10,56.25,64.0,36.0,16,50.37,134.0,67.5,28,43.18,198.0,85.5,34,32.45,319.0,103.5,40,2025-11-17 11:00
21083,Scott 203E - VR/Podcasting Room,5832,VR Rooms,7571,Scott Library Making & Media Creation Lab,25.71,35.0,9.0,6,17.19,64.0,11.0,7,10.82,134.0,14.5,9,7.32,198.0,14.5,9,4.55,319.0,14.5,9,2025-11-17 11:00
21082,Scott 203G - VR Room,5832,VR Rooms,7571,Scott Library Making & Media Creation Lab,0.0,35.0,0.0,0,0.0,64.0,0.0,0,0.0,134.0,0.0,0,0.0,198.0,0.0,0,0.0,319.0,0.0,0,2025-11-17 11:00
33206,Gaming Lab (Rm 3050),7959,Gaming Lab,8111,Markham Library Visualization Studio and Gaming Lab,0.0,64.5,0.0,0,0.83,120.0,1.0,1,0.4,249.0,1.0,1,0.26,391.5,1.0,1,0.16,626.0,1.0,1,2025-11-17 09:30
30719,Green Screen Video Studio (Rm 3060C),7761,Video Studios,8111,Markham Library Media Creation Studios and Equipment,1.55,64.5,1.0,1,0.83,120.0,1.0,1,0.4,249.0,1.0,1,0.26,391.5,1.0,1,0.16,626.0,1.0,1,2025-11-17 09:30
30720,Video and Photo Studio (Rm 3060H),7761,Video Studios,8111,Markham Library Media Creation Studios and Equipment,0.0,64.5,0.0,0,0.0,120.0,0.0,0,0.0,249.0,0.0,0,0.0,391.5,0.0,0,0.0,626.0,0.0,0,2025-11-17 09:30
31827,Podcast Studio #1 (Rm 3060B),7762,Podcast Studios,8111,Markham Library Media Creation Studios and Equipment,0.0,64.5,0.0,0,0.0,120.0,0.0,0,0.0,249.0,0.0,0,0.0,391.5,0.0,0,0.0,626.0,0.0,0,2025-11-17 09:30
30701,Podcast Studio #2 (Rm 3060D),7762,Podcast Studios,8111,Markham Library Media Creation Studios and Equipment,3.88,64.5,2.5,1,2.08,120.0,2.5,1,1.0,249.0,2.5,1,0.64,391.5,2.5,1,0.4,626.0,2.5,1,2025-11-17 09:30
30721,Editing and Music Studio #1 (Rm 3060G),7467,Editing Studios,8111,Markham Library Media Creation Studios and Equipment,0.0,64.5,0.0,0,0.0,120.0,0.0,0,0.0,249.0,0.0,0,0.0,391.5,0.0,0,0.0,626.0,0.0,0,2025-11-17 09:30
30722,Editing and Music Studio #2 (Rm 3060F),7467,Editing Studios,8111,Markham Library Media Creation Studios and Equipment,0.0,64.5,0.0,0,0.0,120.0,0.0,0,0.0,249.0,0.0,0,0.0,391.5,0.0,0,0.0,626.0,0.0,0,2025-11-17 09:30
30723,Editing and Music Studio #3 (Rm 3060E),7467,Editing Studios,8111,Markham Library Media Creation Studios and Equipment,0.0,64.5,0.0,0,0.0,120.0,0.0,0,0.0,249.0,0.0,0,0.0,391.5,0.0,0,0.0,626.0,0.0,0,2025-11-17 09:30
33193,Mixed Use Studio (Rm 3045),7951,Large Studios,8111,Markham Library Media Creation Studios and Equipment,0.0,64.5,0.0,0,0.0,120.0,0.0,0,0.0,249.0,0.0,0,0.57,391.5,2.25,1,0.72,626.0,4.5,2,2025-11-17 09:30
