space_id,space_name,category_id,category_name,location_id,location_name,booking_rate_1week,total_hours_available_1week,total_hours_booked_1week,booking_count_1week,booking_rate_2weeks,total_hours_available_2weeks,total_hours_booked_2weeks,booking_count_2weeks,booking_rate_1month,total_hours_available_1month,total_hours_booked_1month,booking_count_1month,booking_rate_2months,total_hours_available_2months,total_hours_booked_2months,booking_count_2months,booking_rate_3months,total_hours_available_3months,total_hours_booked_3months,booking_count_3months,next_available_booking
19905,Scott 203K - Audio Recording Studio,5833,Audio Recording Rooms,7571,Scott Library Making & Media Creation Lab,10.29,34.0,3.5,1,5.56,63.0,3.5,1,2.63,133.0,3.5,1,1.72,203.0,3.5,1,1.1,319.0,3.5,1,2025-11-10 11:00
29187,Scott 207C - Audio Recording Booth,5833,Audio Recording Rooms,7571,Scott Library Making & Media Creation Lab,0.0,34.0,0.0,0,0.0,63.0,0.0,0,0.0,133.0,0.0,0,0.0,203.0,0.0,0,0.0,319.0,0.0,0,2025-11-09 14:00
32502,Scott 207D - Audio Recording Booth,5833,Audio Recording Rooms,7571,Scott Library Making & Media Creation Lab,7.35,34.0,2.5,1,3.97,63.0,2.5,1,1.88,133.0,2.5,1,1.23,203.0,2.5,1,0.78,319.0,2.5,1,2025-11-09 14:00
19904,Scott 204 - Flex Studio,6842,Flex Studio Spaces,7571,Scott Library Making & Media Creation Lab,58.82,34.0,20.0,9,65.08,63.0,41.0,18,42.86,133.0,57.0,24,39.66,203.0,80.5,32,30.88,319.0,98.5,38,2025-11-09 14:00
21083,Scott 203E - VR/Podcasting Room,5832,VR Rooms,7571,Scott Library Making & Media Creation Lab,25.0,34.0,8.5,5,23.81,63.0,15.0,9,14.29,133.0,19.0,11,9.36,203.0,19.0,11,5.96,319.0,19.0,11,2025-11-09 14:00
21082,Scott 203G - VR Room,5832,VR Rooms,7571,Scott Library Making & Media Creation Lab,0.0,34.0,0.0,0,0.0,63.0,0.0,0,0.0,133.0,0.0,0,0.0,203.0,0.0,0,0.0,319.0,0.0,0,2025-11-09 14:00
33206,Gaming Lab (Rm 3050),7959,Gaming Lab,8111,Markham Library Visualization Studio and Gaming Lab,2.44,61.5,1.5,1,1.28,117.0,1.5,1,0.61,246.0,1.5,1,0.37,403.5,1.5,1,0.23,639.0,1.5,1,2025-11-09 13:30
30719,Green Screen Video Studio (Rm 3060C),7761,Video Studios,8111,Markham Library Media Creation Studios and Equipment,0.0,61.5,0.0,0,0.0,117.0,0.0,0,0.0,246.0,0.0,0,0.0,403.5,0.0,0,0.0,639.0,0.0,0,2025-11-09 13:30
30720,Video and Photo Studio (Rm 3060H),7761,Video Studios,8111,Markham Library Media Creation Studios and Equipment,0.0,61.5,0.0,0,0.0,117.0,0.0,0,0.0,246.0,0.0,0,0.0,403.5,0.0,0,0.0,639.0,0.0,0,2025-11-09 13:30
31827,Podcast Studio #1 (Rm 3060B),7762,Podcast Studios,8111,Markham Library Media Creation Studios and Equipment,0.0,61.5,0.0,0,0.0,117.0,0.0,0,0.0,246.0,0.0,0,0.0,403.5,0.0,0,0.0,639.0,0.0,0,2025-11-09 13:30
30701,Podcast Studio #2 (Rm 3060D),7762,Podcast Studios,8111,Markham Library Media Creation Studios and Equipment,2.44,61.5,1.5,1,1.28,117.0,1.5,1,0.61,246.0,1.5,1,0.37,403.5,1.5,1,0.23,639.0,1.5,1,2025-11-09 13:30
30721,Editing and Music Studio #1 (Rm 3060G),7467,Editing Studios,8111,Markham Library Media Creation Studios and Equipment,0.0,61.5,0.0,0,0.0,117.0,0.0,0,0.0,246.0,0.0,0,0.0,403.5,0.0,0,0.0,639.0,0.0,0,2025-11-09 13:30
30722,Editing and Music Studio #2 (Rm 3060F),7467,Editing Studios,8111,Markham Library Media Creation Studios and Equipment,0.0,61.5,0.0,0,0.0,117.0,0.0,0,0.0,246.0,0.0,0,0.0,403.5,0.0,0,0.0,639.0,0.0,0,2025-11-09 13:30
30723,Editing and Music Studio #3 (Rm 3060E),7467,Editing Studios,8111,Markham Library Media Creation Studios and Equipment,0.0,61.5,0.0,0,0.0,117.0,0.0,0,0.0,246.0,0.0,0,0.0,403.5,0.0,0,0.0,639.0,0.0,0,2025-11-09 13:30
33193,Mixed Use Studio (Rm 3045),7951,Large Studios,8111,Markham Library Media Creation Studios and Equipment,4.07,61.5,2.5,1,2.14,117.0,2.5,1,1.02,246.0,2.5,1,0.62,403.5,2.5,1,1.1,639.0,7.0,3,2025-11-09 13:30
