space_id,space_name,category_id,category_name,location_id,location_name,booking_rate_1week,total_hours_available_1week,total_hours_booked_1week,booking_count_1week,booking_rate_2weeks,total_hours_available_2weeks,total_hours_booked_2weeks,booking_count_2weeks,booking_rate_1month,total_hours_available_1month,total_hours_booked_1month,booking_count_1month,booking_rate_2months,total_hours_available_2months,total_hours_booked_2months,booking_count_2months,booking_rate_3months,total_hours_available_3months,total_hours_booked_3months,booking_count_3months,next_available_booking
19905,Scott 203K - Audio Recording Studio,5833,Audio Recording Rooms,7571,Scott Library Making & Media Creation Lab,39.34,111.0,72.0,2,27.05,267.0,99.0,3,17.21,606.0,126.0,4,8.84,1299.0,126.0,4,6.26,1887.0,126.0,4,2025-10-30 11:00
29187,Scott 207C - Audio Recording Booth,5833,Audio Recording Rooms,7571,Scott Library Making & Media Creation Lab,21.31,144.0,39.0,1,10.66,327.0,39.0,1,5.33,693.0,39.0,1,2.74,1386.0,39.0,1,1.94,1974.0,39.0,1,2025-10-30 11:00
32502,Scott 207D - Audio Recording Booth,5833,Audio Recording Rooms,7571,Scott Library Making & Media Creation Lab,21.31,144.0,39.0,1,21.31,288.0,78.0,2,10.66,654.0,78.0,2,5.47,1347.0,78.0,2,3.87,1935.0,78.0,2,2025-10-30 11:00
19904,Scott 204 - Flex Studio,6842,Flex Studio Spaces,7571,Scott Library Making & Media Creation Lab,100.0,0.0,183.0,9,89.34,39.0,327.0,15,61.48,282.0,450.0,19,43.58,804.0,621.0,24,39.34,1221.0,792.0,32,2025-11-06 11:00
21083,Scott 203E - VR/Podcasting Room,5832,VR Rooms,7571,Scott Library Making & Media Creation Lab,11.48,162.0,21.0,1,23.77,279.0,87.0,3,32.79,492.0,240.0,8,21.47,1119.0,306.0,10,15.2,1707.0,306.0,10,2025-10-29 11:00
21082,Scott 203G - VR Room,5832,VR Rooms,7571,Scott Library Making & Media Creation Lab,0.0,183.0,0.0,0,0.0,366.0,0.0,0,0.0,732.0,0.0,0,0.0,1425.0,0.0,0,0.0,2013.0,0.0,0,2025-10-29 11:00
33206,Gaming Lab (Rm 3050),7959,Gaming Lab,8111,Markham Library Visualization Studio and Gaming Lab,27.59,315.0,120.0,2,13.79,750.0,120.0,2,6.9,1620.0,120.0,2,3.47,3336.0,120.0,2,2.4,4875.0,120.0,2,2025-10-30 13:15
30719,Green Screen Video Studio (Rm 3060C),7761,Video Studios,8111,Markham Library Media Creation Studios and Equipment,0.0,435.0,0.0,0,0.0,870.0,0.0,0,0.0,1740.0,0.0,0,0.0,3456.0,0.0,0,0.0,4995.0,0.0,0,2025-10-29 09:30
30720,Video and Photo Studio (Rm 3060H),7761,Video Studios,8111,Markham Library Media Creation Studios and Equipment,0.0,435.0,0.0,0,0.0,870.0,0.0,0,0.0,1740.0,0.0,0,0.0,3456.0,0.0,0,0.0,4995.0,0.0,0,2025-10-29 09:30
31827,Podcast Studio #1 (Rm 3060B),7762,Podcast Studios,8111,Markham Library Media Creation Studios and Equipment,0.0,435.0,0.0,0,0.0,870.0,0.0,0,0.0,1740.0,0.0,0,0.0,3456.0,0.0,0,0.0,4995.0,0.0,0,2025-10-29 09:30
30701,Podcast Studio #2 (Rm 3060D),7762,Podcast Studios,8111,Markham Library Media Creation Studios and Equipment,0.0,435.0,0.0,0,0.0,870.0,0.0,0,0.0,1740.0,0.0,0,0.0,3456.0,0.0,0,0.0,4995.0,0.0,0,2025-10-29 09:30
30721,Editing and Music Studio #1 (Rm 3060G),7467,Editing Studios,8111,Markham Library Media Creation Studios and Equipment,0.0,435.0,0.0,0,0.0,870.0,0.0,0,0.0,1740.0,0.0,0,0.0,3456.0,0.0,0,0.0,4995.0,0.0,0,2025-10-29 09:30
30722,Editing and Music Studio #2 (Rm 3060F),7467,Editing Studios,8111,Markham Library Media Creation Studios and Equipment,0.0,435.0,0.0,0,0.0,870.0,0.0,0,0.0,1740.0,0.0,0,0.0,3456.0,0.0,0,0.0,4995.0,0.0,0,2025-10-29 09:30
30723,Editing and Music Studio #3 (Rm 3060E),7467,Editing Studios,8111,Markham Library Media Creation Studios and Equipment,3.45,420.0,15.0,1,1.72,855.0,15.0,1,0.86,1725.0,15.0,1,0.43,3441.0,15.0,1,0.3,4980.0,15.0,1,2025-10-29 09:30
33193,Mixed Use Studio (Rm 3045),7951,Large Studios,8111,Markham Library Media Creation Studios and Equipment,0.0,435.0,0.0,0,0.0,870.0,0.0,0,0.0,1740.0,0.0,0,0.0,3456.0,0.0,0,2.64,4863.0,132.0,2,2025-10-29 09:30
