space_id,space_name,category_id,category_name,location_id,location_name,booking_rate_1week,total_hours_available_1week,total_hours_booked_1week,booking_count_1week,booking_rate_2weeks,total_hours_available_2weeks,total_hours_booked_2weeks,booking_count_2weeks,booking_rate_1month,total_hours_available_1month,total_hours_booked_1month,booking_count_1month,booking_rate_2months,total_hours_available_2months,total_hours_booked_2months,booking_count_2months,booking_rate_3months,total_hours_available_3months,total_hours_booked_3months,booking_count_3months,next_available_booking
19905,Scott 203K - Audio Recording Studio,5833,Audio Recording Rooms,7571,Scott Library Making & Media Creation Lab,17.24,29.0,5.0,2,8.62,58.0,5.0,2,3.94,127.0,5.0,2,2.46,203.0,5.0,2,2.46,203.0,5.0,2,2026-03-16 11:00
29187,Scott 207C - Audio Recording Booth,5833,Audio Recording Rooms,7571,Scott Library Making & Media Creation Lab,8.62,29.0,2.5,1,4.31,58.0,2.5,1,3.94,127.0,5.0,2,2.46,203.0,5.0,2,2.46,203.0,5.0,2,2026-03-15 14:00
32502,Scott 207D - Audio Recording Booth,5833,Audio Recording Rooms,7571,Scott Library Making & Media Creation Lab,0.0,29.0,0.0,0,0.0,58.0,0.0,0,0.0,127.0,0.0,0,0.0,203.0,0.0,0,0.0,203.0,0.0,0,2026-03-15 14:00
19904,Scott 204 - Flex Studio,6842,Flex Studio Spaces,7571,Scott Library Making & Media Creation Lab,73.28,29.0,21.25,9,72.41,58.0,42.0,17,46.65,127.0,59.25,24,40.76,203.0,82.75,32,49.63,203.0,100.75,38,2026-03-23 13:45
21083,Scott 203E - VR/Podcasting Room,5832,VR Rooms,7571,Scott Library Making & Media Creation Lab,0.0,29.0,0.0,0,0.0,58.0,0.0,0,0.0,127.0,0.0,0,0.0,203.0,0.0,0,0.0,203.0,0.0,0,2026-03-15 14:00
21082,Scott 203G - VR Room,5832,VR Rooms,7571,Scott Library Making & Media Creation Lab,10.34,29.0,3.0,2,8.62,58.0,5.0,3,3.94,127.0,5.0,3,2.46,203.0,5.0,3,2.46,203.0,5.0,3,2026-03-15 14:00
33206,Gaming Lab (Rm 3050),7959,Gaming Lab,8111,Markham Library Visualization Studio and Gaming Lab,8.06,62.0,5.0,5,4.26,117.5,5.0,5,8.03,236.5,19.0,8,5.07,374.5,19.0,8,5.07,374.5,19.0,8,2026-03-14 11:00
30719,Green Screen Video Studio (Rm 3060C),7761,Video Studios,8111,Markham Library Media Creation Studios and Equipment,0.0,62.0,0.0,0,0.0,117.5,0.0,0,1.69,236.5,4.0,1,1.07,374.5,4.0,1,1.07,374.5,4.0,1,2026-03-14 11:00
30720,Video and Photo Studio (Rm 3060H),7761,Video Studios,8111,Markham Library Media Creation Studios and Equipment,4.03,62.0,2.5,1,2.13,117.5,2.5,1,1.06,236.5,2.5,1,0.67,374.5,2.5,1,0.67,374.5,2.5,1,2026-03-14 11:00
31827,Podcast Studio #1 (Rm 3060B),7762,Podcast Studios,8111,Markham Library Media Creation Studios and Equipment,0.0,62.0,0.0,0,0.0,117.5,0.0,0,0.0,236.5,0.0,0,0.0,374.5,0.0,0,0.0,374.5,0.0,0,2026-03-14 11:00
30701,Podcast Studio #2 (Rm 3060D),7762,Podcast Studios,8111,Markham Library Media Creation Studios and Equipment,0.0,62.0,0.0,0,2.13,117.5,2.5,1,1.06,236.5,2.5,1,0.67,374.5,2.5,1,0.67,374.5,2.5,1,2026-03-14 11:00
30721,Editing and Music Studio #1 (Rm 3060G),7467,Editing Studios,8111,Markham Library Media Creation Studios and Equipment,0.0,62.0,0.0,0,0.0,117.5,0.0,0,0.0,236.5,0.0,0,0.0,374.5,0.0,0,0.0,374.5,0.0,0,2026-03-14 11:00
30722,Editing and Music Studio #2 (Rm 3060F),7467,Editing Studios,8111,Markham Library Media Creation Studios and Equipment,0.0,62.0,0.0,0,0.0,117.5,0.0,0,0.0,236.5,0.0,0,0.0,374.5,0.0,0,0.0,374.5,0.0,0,2026-03-14 11:00
30723,Editing and Music Studio #3 (Rm 3060E),7467,Editing Studios,8111,Markham Library Media Creation Studios and Equipment,0.0,62.0,0.0,0,0.0,117.5,0.0,0,0.0,236.5,0.0,0,0.0,374.5,0.0,0,0.0,374.5,0.0,0,2026-03-14 11:00
33193,Mixed Use Studio (Rm 3045),7951,Large Studios,8111,Markham Library Media Creation Studios and Equipment,4.03,62.0,2.5,1,2.13,117.5,2.5,1,5.39,236.5,12.75,4,4.47,374.5,16.75,5,4.47,374.5,16.75,5,2026-03-14 11:00
