space_id,space_name,category_id,category_name,location_id,location_name,booking_rate_1week,total_hours_available_1week,total_hours_booked_1week,booking_count_1week,booking_rate_2weeks,total_hours_available_2weeks,total_hours_booked_2weeks,booking_count_2weeks,booking_rate_1month,total_hours_available_1month,total_hours_booked_1month,booking_count_1month,booking_rate_2months,total_hours_available_2months,total_hours_booked_2months,booking_count_2months,booking_rate_3months,total_hours_available_3months,total_hours_booked_3months,booking_count_3months,next_available_booking
19905,Scott 203K - Audio Recording Studio,5833,Audio Recording Rooms,7571,Scott Library Making & Media Creation Lab,0.0,0.0,0.0,0,0.0,18.0,0.0,0,0.0,82.0,0.0,0,0.0,203.0,0.0,0,0.0,331.0,0.0,0,2026-01-05 11:00
29187,Scott 207C - Audio Recording Booth,5833,Audio Recording Rooms,7571,Scott Library Making & Media Creation Lab,0.0,0.0,0.0,0,0.0,18.0,0.0,0,0.0,82.0,0.0,0,0.0,203.0,0.0,0,0.0,331.0,0.0,0,2026-01-05 11:00
32502,Scott 207D - Audio Recording Booth,5833,Audio Recording Rooms,7571,Scott Library Making & Media Creation Lab,0.0,0.0,0.0,0,0.0,18.0,0.0,0,0.0,82.0,0.0,0,0.0,203.0,0.0,0,0.0,331.0,0.0,0,2026-01-05 11:00
19904,Scott 204 - Flex Studio,6842,Flex Studio Spaces,7571,Scott Library Making & Media Creation Lab,0.0,0.0,0.0,0,70.83,18.0,12.75,4,44.82,82.0,36.75,13,28.45,203.0,57.75,20,22.89,331.0,75.75,26,2026-01-06 13:45
21083,Scott 203E - VR/Podcasting Room,5832,VR Rooms,7571,Scott Library Making & Media Creation Lab,0.0,0.0,0.0,0,0.0,18.0,0.0,0,0.0,82.0,0.0,0,0.99,203.0,2.0,1,0.6,331.0,2.0,1,2026-01-05 11:00
21082,Scott 203G - VR Room,5832,VR Rooms,7571,Scott Library Making & Media Creation Lab,0.0,0.0,0.0,0,0.0,18.0,0.0,0,0.0,82.0,0.0,0,0.0,203.0,0.0,0,0.0,331.0,0.0,0,2026-01-05 11:00
33206,Gaming Lab (Rm 3050),7959,Gaming Lab,8111,Markham Library Visualization Studio and Gaming Lab,0.0,0.0,0.0,0,0.0,27.0,0.0,0,5.84,154.0,9.0,2,2.37,379.5,9.0,2,1.45,619.5,9.0,2,2026-01-05 09:30
30719,Green Screen Video Studio (Rm 3060C),7761,Video Studios,8111,Markham Library Media Creation Studios and Equipment,0.0,0.0,0.0,0,0.0,27.0,0.0,0,0.0,154.0,0.0,0,0.0,379.5,0.0,0,0.4,619.5,2.5,1,2026-01-05 09:30
30720,Video and Photo Studio (Rm 3060H),7761,Video Studios,8111,Markham Library Media Creation Studios and Equipment,0.0,0.0,0.0,0,0.0,27.0,0.0,0,0.0,154.0,0.0,0,0.0,379.5,0.0,0,0.0,619.5,0.0,0,2026-01-05 09:30
31827,Podcast Studio #1 (Rm 3060B),7762,Podcast Studios,8111,Markham Library Media Creation Studios and Equipment,0.0,0.0,0.0,0,0.0,27.0,0.0,0,0.0,154.0,0.0,0,0.0,379.5,0.0,0,0.0,619.5,0.0,0,2026-01-05 09:30
30701,Podcast Studio #2 (Rm 3060D),7762,Podcast Studios,8111,Markham Library Media Creation Studios and Equipment,0.0,0.0,0.0,0,0.0,27.0,0.0,0,0.0,154.0,0.0,0,0.0,379.5,0.0,0,0.0,619.5,0.0,0,2026-01-05 09:30
30721,Editing and Music Studio #1 (Rm 3060G),7467,Editing Studios,8111,Markham Library Media Creation Studios and Equipment,0.0,0.0,0.0,0,0.0,27.0,0.0,0,0.0,154.0,0.0,0,0.0,379.5,0.0,0,0.0,619.5,0.0,0,2026-01-05 09:30
30722,Editing and Music Studio #2 (Rm 3060F),7467,Editing Studios,8111,Markham Library Media Creation Studios and Equipment,0.0,0.0,0.0,0,0.0,27.0,0.0,0,0.0,154.0,0.0,0,0.0,379.5,0.0,0,0.0,619.5,0.0,0,2026-01-05 09:30
30723,Editing and Music Studio #3 (Rm 3060E),7467,Editing Studios,8111,Markham Library Media Creation Studios and Equipment,0.0,0.0,0.0,0,0.0,27.0,0.0,0,0.0,154.0,0.0,0,0.0,379.5,0.0,0,0.0,619.5,0.0,0,2026-01-05 09:30
33193,Mixed Use Studio (Rm 3045),7951,Large Studios,8111,Markham Library Media Creation Studios and Equipment,0.0,0.0,0.0,0,0.0,27.0,0.0,0,2.92,154.0,4.5,2,1.19,379.5,4.5,2,0.73,619.5,4.5,2,2026-01-05 09:30
