space_id,space_name,category_id,category_name,location_id,location_name,booking_rate_1week,total_hours_available_1week,total_hours_booked_1week,booking_count_1week,booking_rate_2weeks,total_hours_available_2weeks,total_hours_booked_2weeks,booking_count_2weeks,booking_rate_1month,total_hours_available_1month,total_hours_booked_1month,booking_count_1month,booking_rate_2months,total_hours_available_2months,total_hours_booked_2months,booking_count_2months,booking_rate_3months,total_hours_available_3months,total_hours_booked_3months,booking_count_3months,next_available_booking
19905,Scott 203K - Audio Recording Studio,5833,Audio Recording Rooms,7571,Scott Library Making & Media Creation Lab,0.0,24.0,0.0,0,0.0,42.0,0.0,0,0.0,84.0,0.0,0,0.0,174.0,0.0,0,0.0,210.0,0.0,0,2026-06-22 11:00
29187,Scott 207C - Audio Recording Booth,5833,Audio Recording Rooms,7571,Scott Library Making & Media Creation Lab,0.0,24.0,0.0,0,0.0,42.0,0.0,0,0.0,84.0,0.0,0,0.0,174.0,0.0,0,0.0,210.0,0.0,0,2026-06-22 11:00
32502,Scott 207D - Audio Recording Booth,5833,Audio Recording Rooms,7571,Scott Library Making & Media Creation Lab,0.0,24.0,0.0,0,0.0,42.0,0.0,0,0.0,84.0,0.0,0,0.0,174.0,0.0,0,0.0,210.0,0.0,0,2026-06-22 11:00
19904,Scott 204 - Flex Studio,6842,Flex Studio Spaces,7571,Scott Library Making & Media Creation Lab,17.71,24.0,4.25,2,32.74,42.0,13.75,6,35.12,84.0,29.5,12,23.85,174.0,41.5,16,22.62,210.0,47.5,18,2026-06-22 11:00
21083,Scott 203E - VR/Podcasting Room,5832,VR Rooms,7571,Scott Library Making & Media Creation Lab,0.0,24.0,0.0,0,0.0,42.0,0.0,0,0.0,84.0,0.0,0,0.0,174.0,0.0,0,0.0,210.0,0.0,0,2026-06-22 11:00
21082,Scott 203G - VR Room,5832,VR Rooms,7571,Scott Library Making & Media Creation Lab,0.0,24.0,0.0,0,0.0,42.0,0.0,0,0.0,84.0,0.0,0,0.0,174.0,0.0,0,0.0,210.0,0.0,0,2026-06-22 11:00
33206,Gaming Lab (Rm 3050),7959,Gaming Lab,8111,Markham Library Visualization Studio and Gaming Lab,41.18,42.5,17.5,7,22.01,79.5,17.5,7,11.01,159.0,17.5,7,5.47,320.0,17.5,7,4.52,387.5,17.5,7,2026-06-19 09:30
30719,Green Screen Video Studio (Rm 3060C),7761,Video Studios,8111,Markham Library Media Creation Studios and Equipment,2.78,42.5,1.18,1,1.49,79.5,1.18,1,0.74,159.0,1.18,1,0.37,320.0,1.18,1,0.31,387.5,1.18,1,2026-06-19 10:45
30720,Video and Photo Studio (Rm 3060H),7761,Video Studios,8111,Markham Library Media Creation Studios and Equipment,0.0,42.5,0.0,0,0.0,79.5,0.0,0,0.0,159.0,0.0,0,0.0,320.0,0.0,0,0.0,387.5,0.0,0,2026-06-19 09:30
31827,Podcast Studio #1 (Rm 3060B),7762,Podcast Studios,8111,Markham Library Media Creation Studios and Equipment,0.0,42.5,0.0,0,0.0,79.5,0.0,0,0.0,159.0,0.0,0,0.0,320.0,0.0,0,0.0,387.5,0.0,0,2026-06-19 09:30
30701,Podcast Studio #2 (Rm 3060D),7762,Podcast Studios,8111,Markham Library Media Creation Studios and Equipment,0.0,42.5,0.0,0,0.0,79.5,0.0,0,0.0,159.0,0.0,0,0.0,320.0,0.0,0,0.0,387.5,0.0,0,2026-06-19 09:30
30721,Editing and Music Studio #1 (Rm 3060G),7467,Editing Studios,8111,Markham Library Media Creation Studios and Equipment,0.0,42.5,0.0,0,0.0,79.5,0.0,0,0.0,159.0,0.0,0,0.0,320.0,0.0,0,0.0,387.5,0.0,0,2026-06-19 09:30
30722,Editing and Music Studio #2 (Rm 3060F),7467,Editing Studios,8111,Markham Library Media Creation Studios and Equipment,0.0,42.5,0.0,0,0.0,79.5,0.0,0,0.0,159.0,0.0,0,0.0,320.0,0.0,0,0.0,387.5,0.0,0,2026-06-19 09:30
30723,Editing and Music Studio #3 (Rm 3060E),7467,Editing Studios,8111,Markham Library Media Creation Studios and Equipment,5.88,42.5,2.5,1,3.14,79.5,2.5,1,1.57,159.0,2.5,1,0.78,320.0,2.5,1,0.65,387.5,2.5,1,2026-06-20 11:00
33193,Mixed Use Studio (Rm 3045),7951,Large Studios,8111,Markham Library Media Creation Studios and Equipment,5.88,42.5,2.5,1,3.14,79.5,2.5,1,1.57,159.0,2.5,1,0.78,320.0,2.5,1,0.65,387.5,2.5,1,2026-06-19 09:30
