space_id,space_name,category_id,category_name,location_id,location_name,booking_rate_1week,total_hours_available_1week,total_hours_booked_1week,booking_count_1week,booking_rate_2weeks,total_hours_available_2weeks,total_hours_booked_2weeks,booking_count_2weeks,booking_rate_1month,total_hours_available_1month,total_hours_booked_1month,booking_count_1month,booking_rate_2months,total_hours_available_2months,total_hours_booked_2months,booking_count_2months,booking_rate_3months,total_hours_available_3months,total_hours_booked_3months,booking_count_3months,next_available_booking
19905,Scott 203K - Audio Recording Studio,5833,Audio Recording Rooms,7571,Scott Library Making & Media Creation Lab,14.66,29.0,4.25,2,7.33,58.0,4.25,2,3.51,121.0,4.25,2,1.71,249.0,4.25,2,1.47,290.0,4.25,2,2026-02-23 11:00
29187,Scott 207C - Audio Recording Booth,5833,Audio Recording Rooms,7571,Scott Library Making & Media Creation Lab,17.24,29.0,5.0,2,8.62,58.0,5.0,2,4.13,121.0,5.0,2,2.01,249.0,5.0,2,1.72,290.0,5.0,2,2026-02-22 14:00
32502,Scott 207D - Audio Recording Booth,5833,Audio Recording Rooms,7571,Scott Library Making & Media Creation Lab,8.62,29.0,2.5,1,4.31,58.0,2.5,1,2.07,121.0,2.5,1,1.0,249.0,2.5,1,0.86,290.0,2.5,1,2026-02-23 11:00
19904,Scott 204 - Flex Studio,6842,Flex Studio Spaces,7571,Scott Library Making & Media Creation Lab,105.17,29.0,30.5,9,71.55,58.0,41.5,14,54.34,121.0,65.75,23,33.63,249.0,83.75,29,36.12,290.0,104.75,36,2026-02-24 14:00
21083,Scott 203E - VR/Podcasting Room,5832,VR Rooms,7571,Scott Library Making & Media Creation Lab,0.0,29.0,0.0,0,0.0,58.0,0.0,0,0.0,121.0,0.0,0,0.0,249.0,0.0,0,0.0,290.0,0.0,0,2026-02-22 14:00
21082,Scott 203G - VR Room,5832,VR Rooms,7571,Scott Library Making & Media Creation Lab,13.79,29.0,4.0,3,13.79,58.0,8.0,5,6.61,121.0,8.0,5,3.21,249.0,8.0,5,2.76,290.0,8.0,5,2026-02-23 11:00
33206,Gaming Lab (Rm 3050),7959,Gaming Lab,8111,Markham Library Visualization Studio and Gaming Lab,0.0,62.5,0.0,0,15.25,118.0,18.0,2,7.45,241.5,18.0,2,3.74,481.5,18.0,2,3.24,555.0,18.0,2,2026-02-20 09:30
30719,Green Screen Video Studio (Rm 3060C),7761,Video Studios,8111,Markham Library Media Creation Studios and Equipment,0.0,62.5,0.0,0,0.0,118.0,0.0,0,1.04,241.5,2.5,1,0.52,481.5,2.5,1,0.45,555.0,2.5,1,2026-02-20 09:30
30720,Video and Photo Studio (Rm 3060H),7761,Video Studios,8111,Markham Library Media Creation Studios and Equipment,8.0,62.5,5.0,2,4.24,118.0,5.0,2,2.07,241.5,5.0,2,1.04,481.5,5.0,2,0.9,555.0,5.0,2,2026-02-20 09:30
31827,Podcast Studio #1 (Rm 3060B),7762,Podcast Studios,8111,Markham Library Media Creation Studios and Equipment,0.0,62.5,0.0,0,0.0,118.0,0.0,0,0.0,241.5,0.0,0,0.0,481.5,0.0,0,0.0,555.0,0.0,0,2026-02-20 09:30
30701,Podcast Studio #2 (Rm 3060D),7762,Podcast Studios,8111,Markham Library Media Creation Studios and Equipment,0.0,62.5,0.0,0,0.0,118.0,0.0,0,0.0,241.5,0.0,0,0.0,481.5,0.0,0,0.0,555.0,0.0,0,2026-02-20 09:30
30721,Editing and Music Studio #1 (Rm 3060G),7467,Editing Studios,8111,Markham Library Media Creation Studios and Equipment,0.0,62.5,0.0,0,0.0,118.0,0.0,0,0.0,241.5,0.0,0,0.0,481.5,0.0,0,0.0,555.0,0.0,0,2026-02-20 09:30
30722,Editing and Music Studio #2 (Rm 3060F),7467,Editing Studios,8111,Markham Library Media Creation Studios and Equipment,0.0,62.5,0.0,0,0.0,118.0,0.0,0,0.0,241.5,0.0,0,0.0,481.5,0.0,0,0.0,555.0,0.0,0,2026-02-20 09:30
30723,Editing and Music Studio #3 (Rm 3060E),7467,Editing Studios,8111,Markham Library Media Creation Studios and Equipment,0.0,62.5,0.0,0,0.0,118.0,0.0,0,0.0,241.5,0.0,0,0.0,481.5,0.0,0,0.0,555.0,0.0,0,2026-02-20 09:30
33193,Mixed Use Studio (Rm 3045),7951,Large Studios,8111,Markham Library Media Creation Studios and Equipment,5.6,62.5,3.5,1,2.97,118.0,3.5,1,1.45,241.5,3.5,1,2.86,481.5,13.75,4,2.48,555.0,13.75,4,2026-02-20 09:30
