space_id,space_name,category_id,category_name,location_id,location_name,booking_rate_1week,total_hours_available_1week,total_hours_booked_1week,booking_count_1week,booking_rate_2weeks,total_hours_available_2weeks,total_hours_booked_2weeks,booking_count_2weeks,booking_rate_1month,total_hours_available_1month,total_hours_booked_1month,booking_count_1month,booking_rate_2months,total_hours_available_2months,total_hours_booked_2months,booking_count_2months,booking_rate_3months,total_hours_available_3months,total_hours_booked_3months,booking_count_3months,next_available_booking
19905,Scott 203K - Audio Recording Studio,5833,Audio Recording Rooms,7571,Scott Library Making & Media Creation Lab,10.42,24.0,2.5,1,5.21,48.0,2.5,1,2.78,90.0,2.5,1,1.44,174.0,2.5,1,0.97,258.0,2.5,1,2026-06-03 11:00
29187,Scott 207C - Audio Recording Booth,5833,Audio Recording Rooms,7571,Scott Library Making & Media Creation Lab,0.0,24.0,0.0,0,0.0,48.0,0.0,0,0.0,90.0,0.0,0,0.0,174.0,0.0,0,0.0,258.0,0.0,0,2026-06-03 11:00
32502,Scott 207D - Audio Recording Booth,5833,Audio Recording Rooms,7571,Scott Library Making & Media Creation Lab,0.0,24.0,0.0,0,0.0,48.0,0.0,0,0.0,90.0,0.0,0,0.0,174.0,0.0,0,0.0,258.0,0.0,0,2026-06-03 11:00
19904,Scott 204 - Flex Studio,6842,Flex Studio Spaces,7571,Scott Library Making & Media Creation Lab,43.75,24.0,10.5,4,39.58,48.0,19.0,7,35.83,90.0,32.25,12,28.88,174.0,50.25,18,26.45,258.0,68.25,24,2026-06-03 11:00
21083,Scott 203E - VR/Podcasting Room,5832,VR Rooms,7571,Scott Library Making & Media Creation Lab,0.0,24.0,0.0,0,0.0,48.0,0.0,0,0.0,90.0,0.0,0,0.0,174.0,0.0,0,0.0,258.0,0.0,0,2026-06-03 11:00
21082,Scott 203G - VR Room,5832,VR Rooms,7571,Scott Library Making & Media Creation Lab,0.0,24.0,0.0,0,0.0,48.0,0.0,0,0.0,90.0,0.0,0,0.0,174.0,0.0,0,0.0,258.0,0.0,0,2026-06-03 11:00
33206,Gaming Lab (Rm 3050),7959,Gaming Lab,8111,Markham Library Visualization Studio and Gaming Lab,0.0,43.5,0.0,0,0.0,80.5,0.0,0,0.0,166.5,0.0,0,0.0,320.0,0.0,0,0.0,474.5,0.0,0,2026-06-03 09:30
30719,Green Screen Video Studio (Rm 3060C),7761,Video Studios,8111,Markham Library Media Creation Studios and Equipment,0.0,43.5,0.0,0,0.0,80.5,0.0,0,0.0,166.5,0.0,0,0.0,320.0,0.0,0,0.0,474.5,0.0,0,2026-06-03 09:30
30720,Video and Photo Studio (Rm 3060H),7761,Video Studios,8111,Markham Library Media Creation Studios and Equipment,33.33,43.5,14.5,3,18.01,80.5,14.5,3,8.71,166.5,14.5,3,4.53,320.0,14.5,3,3.06,474.5,14.5,3,2026-06-05 09:30
31827,Podcast Studio #1 (Rm 3060B),7762,Podcast Studios,8111,Markham Library Media Creation Studios and Equipment,0.0,43.5,0.0,0,0.0,80.5,0.0,0,0.0,166.5,0.0,0,0.0,320.0,0.0,0,0.0,474.5,0.0,0,2026-06-03 09:30
30701,Podcast Studio #2 (Rm 3060D),7762,Podcast Studios,8111,Markham Library Media Creation Studios and Equipment,0.0,43.5,0.0,0,0.0,80.5,0.0,0,0.0,166.5,0.0,0,0.0,320.0,0.0,0,0.0,474.5,0.0,0,2026-06-03 09:30
30721,Editing and Music Studio #1 (Rm 3060G),7467,Editing Studios,8111,Markham Library Media Creation Studios and Equipment,0.0,43.5,0.0,0,0.0,80.5,0.0,0,0.0,166.5,0.0,0,0.0,320.0,0.0,0,0.0,474.5,0.0,0,2026-06-03 09:30
30722,Editing and Music Studio #2 (Rm 3060F),7467,Editing Studios,8111,Markham Library Media Creation Studios and Equipment,0.0,43.5,0.0,0,0.0,80.5,0.0,0,0.0,166.5,0.0,0,0.0,320.0,0.0,0,0.0,474.5,0.0,0,2026-06-03 09:30
30723,Editing and Music Studio #3 (Rm 3060E),7467,Editing Studios,8111,Markham Library Media Creation Studios and Equipment,0.0,43.5,0.0,0,0.0,80.5,0.0,0,0.0,166.5,0.0,0,0.0,320.0,0.0,0,0.0,474.5,0.0,0,2026-06-03 09:30
33193,Mixed Use Studio (Rm 3045),7951,Large Studios,8111,Markham Library Media Creation Studios and Equipment,37.93,43.5,16.5,3,20.5,80.5,16.5,3,9.91,166.5,16.5,3,5.16,320.0,16.5,3,3.48,474.5,16.5,3,2026-06-03 09:30
