space_id,space_name,category_id,category_name,location_id,location_name,booking_rate_1week,total_hours_available_1week,total_hours_booked_1week,booking_count_1week,booking_rate_2weeks,total_hours_available_2weeks,total_hours_booked_2weeks,booking_count_2weeks,booking_rate_1month,total_hours_available_1month,total_hours_booked_1month,booking_count_1month,booking_rate_2months,total_hours_available_2months,total_hours_booked_2months,booking_count_2months,booking_rate_3months,total_hours_available_3months,total_hours_booked_3months,booking_count_3months,next_available_booking
19905,Scott 203K - Audio Recording Studio,5833,Audio Recording Rooms,7571,Scott Library Making & Media Creation Lab,15.83,30.0,4.75,2,8.64,55.0,4.75,2,4.32,110.0,4.75,2,2.21,215.0,4.75,2,1.46,325.0,4.75,2,2026-09-23 13:30
29187,Scott 207C - Audio Recording Booth,5833,Audio Recording Rooms,7571,Scott Library Making & Media Creation Lab,0.0,30.0,0.0,0,4.55,55.0,2.5,1,2.27,110.0,2.5,1,1.16,215.0,2.5,1,0.77,325.0,2.5,1,2026-09-23 12:00
32502,Scott 207D - Audio Recording Booth,5833,Audio Recording Rooms,7571,Scott Library Making & Media Creation Lab,12.5,30.0,3.75,2,6.82,55.0,3.75,2,3.41,110.0,3.75,2,1.74,215.0,3.75,2,1.15,325.0,3.75,2,2026-09-23 12:00
19904,Scott 204 - Flex Studio,6842,Flex Studio Spaces,7571,Scott Library Making & Media Creation Lab,54.17,30.0,16.25,6,40.45,55.0,22.25,7,22.5,110.0,24.75,8,11.51,215.0,24.75,8,7.62,325.0,24.75,8,2026-09-29 12:00
21083,Scott 203E - VR/Podcasting Room,5832,VR Rooms,7571,Scott Library Making & Media Creation Lab,0.0,30.0,0.0,0,0.0,55.0,0.0,0,0.0,110.0,0.0,0,0.0,215.0,0.0,0,0.0,325.0,0.0,0,2026-09-23 12:00
21082,Scott 203G - VR Room,5832,VR Rooms,7571,Scott Library Making & Media Creation Lab,10.0,30.0,3.0,2,5.45,55.0,3.0,2,2.73,110.0,3.0,2,1.4,215.0,3.0,2,0.92,325.0,3.0,2,2026-09-23 12:00
33206,Gaming Lab (Rm 3050),7959,Gaming Lab,8111,Markham Library Visualization Studio and Gaming Lab,4.62,65.0,3.0,2,11.57,121.0,14.0,6,7.92,240.0,19.0,7,5.24,477.0,25.0,10,4.1,719.0,29.5,12,2026-09-23 13:30
30719,Green Screen Video Studio (Rm 3060C),7761,Video Studios,8111,Markham Library Media Creation Studios and Equipment,0.0,65.0,0.0,0,0.0,121.0,0.0,0,0.0,240.0,0.0,0,0.0,477.0,0.0,0,0.0,719.0,0.0,0,2026-09-23 09:30
30720,Video and Photo Studio (Rm 3060H),7761,Video Studios,8111,Markham Library Media Creation Studios and Equipment,0.0,65.0,0.0,0,0.0,121.0,0.0,0,0.0,240.0,0.0,0,0.0,477.0,0.0,0,0.0,719.0,0.0,0,2026-09-23 09:30
31827,Podcast Studio #1 (Rm 3060B),7762,Podcast Studios,8111,Markham Library Media Creation Studios and Equipment,0.0,65.0,0.0,0,0.0,121.0,0.0,0,0.0,240.0,0.0,0,0.0,477.0,0.0,0,0.0,719.0,0.0,0,2026-09-23 09:30
30701,Podcast Studio #2 (Rm 3060D),7762,Podcast Studios,8111,Markham Library Media Creation Studios and Equipment,0.0,65.0,0.0,0,0.0,121.0,0.0,0,0.0,240.0,0.0,0,0.0,477.0,0.0,0,0.0,719.0,0.0,0,2026-09-23 09:30
30721,Editing and Music Studio #1 (Rm 3060G),7467,Editing Studios,8111,Markham Library Media Creation Studios and Equipment,0.0,65.0,0.0,0,0.0,121.0,0.0,0,0.0,240.0,0.0,0,0.0,477.0,0.0,0,0.0,719.0,0.0,0,2026-09-23 09:30
30722,Editing and Music Studio #2 (Rm 3060F),7467,Editing Studios,8111,Markham Library Media Creation Studios and Equipment,0.0,65.0,0.0,0,0.0,121.0,0.0,0,0.0,240.0,0.0,0,0.0,477.0,0.0,0,0.0,719.0,0.0,0,2026-09-23 09:30
30723,Editing and Music Studio #3 (Rm 3060E),7467,Editing Studios,8111,Markham Library Media Creation Studios and Equipment,3.85,65.0,2.5,1,2.07,121.0,2.5,1,1.04,240.0,2.5,1,0.52,477.0,2.5,1,0.35,719.0,2.5,1,2026-09-23 09:30
33193,Mixed Use Studio (Rm 3045),7951,Large Studios,8111,Markham Library Media Creation Studios and Equipment,2.31,65.0,1.5,1,9.09,121.0,11.0,2,5.21,240.0,12.5,3,2.94,477.0,14.0,4,1.95,719.0,14.0,4,2026-09-23 09:30
