space_id,space_name,category_id,category_name,location_id,location_name,booking_rate_1week,total_hours_available_1week,total_hours_booked_1week,booking_count_1week,booking_rate_2weeks,total_hours_available_2weeks,total_hours_booked_2weeks,booking_count_2weeks,booking_rate_1month,total_hours_available_1month,total_hours_booked_1month,booking_count_1month,booking_rate_2months,total_hours_available_2months,total_hours_booked_2months,booking_count_2months,booking_rate_3months,total_hours_available_3months,total_hours_booked_3months,booking_count_3months,next_available_booking
19905,Scott 203K - Audio Recording Studio,5833,Audio Recording Rooms,7571,Scott Library Making & Media Creation Lab,27.86,35.0,9.75,4,15.23,64.0,9.75,4,7.99,122.0,9.75,4,3.92,249.0,9.75,4,2.59,377.0,9.75,4,2026-02-02 11:00
29187,Scott 207C - Audio Recording Booth,5833,Audio Recording Rooms,7571,Scott Library Making & Media Creation Lab,7.14,35.0,2.5,1,3.91,64.0,2.5,1,2.05,122.0,2.5,1,1.0,249.0,2.5,1,0.66,377.0,2.5,1,2026-01-29 13:45
32502,Scott 207D - Audio Recording Booth,5833,Audio Recording Rooms,7571,Scott Library Making & Media Creation Lab,6.43,35.0,2.25,1,3.52,64.0,2.25,1,1.84,122.0,2.25,1,0.9,249.0,2.25,1,0.6,377.0,2.25,1,2026-02-01 14:00
19904,Scott 204 - Flex Studio,6842,Flex Studio Spaces,7571,Scott Library Making & Media Creation Lab,49.29,35.0,17.25,8,50.78,64.0,32.5,14,46.93,122.0,57.25,22,32.23,249.0,80.25,30,26.86,377.0,101.25,37,2026-01-29 11:00
21083,Scott 203E - VR/Podcasting Room,5832,VR Rooms,7571,Scott Library Making & Media Creation Lab,0.0,35.0,0.0,0,3.12,64.0,2.0,1,1.64,122.0,2.0,1,0.8,249.0,2.0,1,0.53,377.0,2.0,1,2026-01-29 11:00
21082,Scott 203G - VR Room,5832,VR Rooms,7571,Scott Library Making & Media Creation Lab,5.71,35.0,2.0,1,6.25,64.0,4.0,2,3.28,122.0,4.0,2,1.61,249.0,4.0,2,1.06,377.0,4.0,2,2026-01-29 11:00
33206,Gaming Lab (Rm 3050),7959,Gaming Lab,8111,Markham Library Visualization Studio and Gaming Lab,6.98,64.5,4.5,1,3.75,120.0,4.5,1,1.91,235.5,4.5,1,0.95,472.5,4.5,1,0.63,712.5,4.5,1,2026-01-29 14:30
30719,Green Screen Video Studio (Rm 3060C),7761,Video Studios,8111,Markham Library Media Creation Studios and Equipment,0.0,64.5,0.0,0,0.0,120.0,0.0,0,0.0,235.5,0.0,0,0.53,472.5,2.5,1,0.35,712.5,2.5,1,2026-01-29 09:30
30720,Video and Photo Studio (Rm 3060H),7761,Video Studios,8111,Markham Library Media Creation Studios and Equipment,3.88,64.5,2.5,1,2.08,120.0,2.5,1,1.06,235.5,2.5,1,0.53,472.5,2.5,1,0.35,712.5,2.5,1,2026-01-29 09:30
31827,Podcast Studio #1 (Rm 3060B),7762,Podcast Studios,8111,Markham Library Media Creation Studios and Equipment,0.0,64.5,0.0,0,0.0,120.0,0.0,0,0.0,235.5,0.0,0,0.0,472.5,0.0,0,0.0,712.5,0.0,0,2026-01-29 09:30
30701,Podcast Studio #2 (Rm 3060D),7762,Podcast Studios,8111,Markham Library Media Creation Studios and Equipment,0.0,64.5,0.0,0,0.0,120.0,0.0,0,0.0,235.5,0.0,0,0.0,472.5,0.0,0,0.0,712.5,0.0,0,2026-01-29 09:30
30721,Editing and Music Studio #1 (Rm 3060G),7467,Editing Studios,8111,Markham Library Media Creation Studios and Equipment,3.88,64.5,2.5,1,2.08,120.0,2.5,1,1.06,235.5,2.5,1,0.53,472.5,2.5,1,0.35,712.5,2.5,1,2026-01-29 12:00
30722,Editing and Music Studio #2 (Rm 3060F),7467,Editing Studios,8111,Markham Library Media Creation Studios and Equipment,0.0,64.5,0.0,0,0.0,120.0,0.0,0,0.0,235.5,0.0,0,0.0,472.5,0.0,0,0.0,712.5,0.0,0,2026-01-29 09:30
30723,Editing and Music Studio #3 (Rm 3060E),7467,Editing Studios,8111,Markham Library Media Creation Studios and Equipment,0.0,64.5,0.0,0,0.0,120.0,0.0,0,0.0,235.5,0.0,0,0.0,472.5,0.0,0,0.0,712.5,0.0,0,2026-01-29 09:30
33193,Mixed Use Studio (Rm 3045),7951,Large Studios,8111,Markham Library Media Creation Studios and Equipment,0.0,64.5,0.0,0,0.0,120.0,0.0,0,1.49,235.5,3.5,1,0.74,472.5,3.5,1,0.81,712.5,5.75,2,2026-01-29 09:30
