space_id,space_name,category_id,category_name,location_id,location_name,booking_rate_1week,total_hours_available_1week,total_hours_booked_1week,booking_count_1week,booking_rate_2weeks,total_hours_available_2weeks,total_hours_booked_2weeks,booking_count_2weeks,booking_rate_1month,total_hours_available_1month,total_hours_booked_1month,booking_count_1month,booking_rate_2months,total_hours_available_2months,total_hours_booked_2months,booking_count_2months,booking_rate_3months,total_hours_available_3months,total_hours_booked_3months,booking_count_3months,next_available_booking
19905,Scott 203K - Audio Recording Studio,5833,Audio Recording Rooms,7571,Scott Library Making & Media Creation Lab,17.24,29.0,5.0,2,15.95,58.0,9.25,4,7.23,128.0,9.25,4,3.79,244.0,9.25,4,2.79,331.0,9.25,4,2026-02-10 11:00
29187,Scott 207C - Audio Recording Booth,5833,Audio Recording Rooms,7571,Scott Library Making & Media Creation Lab,2.59,29.0,0.75,1,1.29,58.0,0.75,1,0.59,128.0,0.75,1,0.31,244.0,0.75,1,0.23,331.0,0.75,1,2026-02-10 13:45
32502,Scott 207D - Audio Recording Booth,5833,Audio Recording Rooms,7571,Scott Library Making & Media Creation Lab,0.0,29.0,0.0,0,0.0,58.0,0.0,0,0.0,128.0,0.0,0,0.0,244.0,0.0,0,0.0,331.0,0.0,0,2026-02-10 11:00
19904,Scott 204 - Flex Studio,6842,Flex Studio Spaces,7571,Scott Library Making & Media Creation Lab,61.21,29.0,17.75,7,61.64,58.0,35.75,14,56.25,128.0,72.0,27,37.91,244.0,92.5,34,33.38,331.0,110.5,40,2026-02-10 13:45
21083,Scott 203E - VR/Podcasting Room,5832,VR Rooms,7571,Scott Library Making & Media Creation Lab,0.0,29.0,0.0,0,0.0,58.0,0.0,0,0.0,128.0,0.0,0,0.0,244.0,0.0,0,0.0,331.0,0.0,0,2026-02-10 11:00
21082,Scott 203G - VR Room,5832,VR Rooms,7571,Scott Library Making & Media Creation Lab,0.0,29.0,0.0,0,5.17,58.0,3.0,2,3.12,128.0,4.0,3,1.64,244.0,4.0,3,1.21,331.0,4.0,3,2026-02-10 11:00
33206,Gaming Lab (Rm 3050),7959,Gaming Lab,8111,Markham Library Visualization Studio and Gaming Lab,0.0,55.5,0.0,0,0.0,111.0,0.0,0,8.75,240.0,21.0,2,4.42,475.5,21.0,2,3.34,628.5,21.0,2,2026-02-10 09:30
30719,Green Screen Video Studio (Rm 3060C),7761,Video Studios,8111,Markham Library Media Creation Studios and Equipment,0.0,55.5,0.0,0,0.0,111.0,0.0,0,1.04,240.0,2.5,1,0.53,475.5,2.5,1,0.4,628.5,2.5,1,2026-02-10 09:30
30720,Video and Photo Studio (Rm 3060H),7761,Video Studios,8111,Markham Library Media Creation Studios and Equipment,18.92,55.5,10.5,2,9.46,111.0,10.5,2,4.38,240.0,10.5,2,2.21,475.5,10.5,2,1.67,628.5,10.5,2,2026-02-10 14:00
31827,Podcast Studio #1 (Rm 3060B),7762,Podcast Studios,8111,Markham Library Media Creation Studios and Equipment,0.0,55.5,0.0,0,0.0,111.0,0.0,0,0.0,240.0,0.0,0,0.0,475.5,0.0,0,0.0,628.5,0.0,0,2026-02-10 09:30
30701,Podcast Studio #2 (Rm 3060D),7762,Podcast Studios,8111,Markham Library Media Creation Studios and Equipment,0.0,55.5,0.0,0,0.0,111.0,0.0,0,0.0,240.0,0.0,0,0.0,475.5,0.0,0,0.0,628.5,0.0,0,2026-02-10 09:30
30721,Editing and Music Studio #1 (Rm 3060G),7467,Editing Studios,8111,Markham Library Media Creation Studios and Equipment,0.0,55.5,0.0,0,0.0,111.0,0.0,0,0.0,240.0,0.0,0,0.0,475.5,0.0,0,0.0,628.5,0.0,0,2026-02-10 09:30
30722,Editing and Music Studio #2 (Rm 3060F),7467,Editing Studios,8111,Markham Library Media Creation Studios and Equipment,0.0,55.5,0.0,0,0.0,111.0,0.0,0,0.0,240.0,0.0,0,0.0,475.5,0.0,0,0.0,628.5,0.0,0,2026-02-10 09:30
30723,Editing and Music Studio #3 (Rm 3060E),7467,Editing Studios,8111,Markham Library Media Creation Studios and Equipment,14.41,55.5,8.0,1,7.21,111.0,8.0,1,3.33,240.0,8.0,1,1.68,475.5,8.0,1,1.27,628.5,8.0,1,2026-02-10 09:30
33193,Mixed Use Studio (Rm 3045),7951,Large Studios,8111,Markham Library Media Creation Studios and Equipment,18.92,55.5,10.5,2,12.61,111.0,14.0,3,5.83,240.0,14.0,3,3.42,475.5,16.25,4,2.59,628.5,16.25,4,2026-02-10 14:00
