space_id,space_name,category_id,category_name,location_id,location_name,booking_rate_1week,total_hours_available_1week,total_hours_booked_1week,booking_count_1week,booking_rate_2weeks,total_hours_available_2weeks,total_hours_booked_2weeks,booking_count_2weeks,booking_rate_1month,total_hours_available_1month,total_hours_booked_1month,booking_count_1month,booking_rate_2months,total_hours_available_2months,total_hours_booked_2months,booking_count_2months,booking_rate_3months,total_hours_available_3months,total_hours_booked_3months,booking_count_3months,next_available_booking
19905,Scott 203K - Audio Recording Studio,5833,Audio Recording Rooms,7571,Scott Library Making & Media Creation Lab,10.42,24.0,2.5,1,4.72,53.0,2.5,1,2.53,99.0,2.5,1,1.23,204.0,2.5,1,0.77,326.0,2.5,1,2025-12-01 11:00
29187,Scott 207C - Audio Recording Booth,5833,Audio Recording Rooms,7571,Scott Library Making & Media Creation Lab,8.33,24.0,2.0,1,3.77,53.0,2.0,1,2.02,99.0,2.0,1,0.98,204.0,2.0,1,0.61,326.0,2.0,1,2025-12-02 11:00
32502,Scott 207D - Audio Recording Booth,5833,Audio Recording Rooms,7571,Scott Library Making & Media Creation Lab,0.0,24.0,0.0,0,0.0,53.0,0.0,0,0.0,99.0,0.0,0,0.0,204.0,0.0,0,0.0,326.0,0.0,0,2025-12-01 11:00
19904,Scott 204 - Flex Studio,6842,Flex Studio Spaces,7571,Scott Library Making & Media Creation Lab,91.67,24.0,22.0,9,76.89,53.0,40.75,17,57.83,99.0,57.25,22,36.89,204.0,75.25,28,28.6,326.0,93.25,34,2025-12-04 11:00
21083,Scott 203E - VR/Podcasting Room,5832,VR Rooms,7571,Scott Library Making & Media Creation Lab,22.92,24.0,5.5,3,14.15,53.0,7.5,4,9.09,99.0,9.0,5,4.41,204.0,9.0,5,2.76,326.0,9.0,5,2025-12-04 11:00
21082,Scott 203G - VR Room,5832,VR Rooms,7571,Scott Library Making & Media Creation Lab,8.33,24.0,2.0,1,3.77,53.0,2.0,1,2.02,99.0,2.0,1,0.98,204.0,2.0,1,0.61,326.0,2.0,1,2025-12-01 11:00
33206,Gaming Lab (Rm 3050),7959,Gaming Lab,8111,Markham Library Visualization Studio and Gaming Lab,2.42,62.0,1.5,1,1.28,117.5,1.5,1,0.77,194.5,1.5,1,2.32,388.0,9.0,2,1.44,626.0,9.0,2,2025-11-29 11:00
30719,Green Screen Video Studio (Rm 3060C),7761,Video Studios,8111,Markham Library Media Creation Studios and Equipment,0.0,62.0,0.0,0,0.0,117.5,0.0,0,0.0,194.5,0.0,0,0.0,388.0,0.0,0,0.0,626.0,0.0,0,2025-11-29 11:00
30720,Video and Photo Studio (Rm 3060H),7761,Video Studios,8111,Markham Library Media Creation Studios and Equipment,0.0,62.0,0.0,0,0.0,117.5,0.0,0,0.0,194.5,0.0,0,0.0,388.0,0.0,0,0.0,626.0,0.0,0,2025-11-29 11:00
31827,Podcast Studio #1 (Rm 3060B),7762,Podcast Studios,8111,Markham Library Media Creation Studios and Equipment,0.0,62.0,0.0,0,0.0,117.5,0.0,0,0.0,194.5,0.0,0,0.0,388.0,0.0,0,0.0,626.0,0.0,0,2025-11-29 11:00
30701,Podcast Studio #2 (Rm 3060D),7762,Podcast Studios,8111,Markham Library Media Creation Studios and Equipment,4.03,62.0,2.5,1,2.13,117.5,2.5,1,1.29,194.5,2.5,1,0.64,388.0,2.5,1,0.4,626.0,2.5,1,2025-11-29 13:30
30721,Editing and Music Studio #1 (Rm 3060G),7467,Editing Studios,8111,Markham Library Media Creation Studios and Equipment,0.0,62.0,0.0,0,0.0,117.5,0.0,0,0.0,194.5,0.0,0,0.0,388.0,0.0,0,0.0,626.0,0.0,0,2025-11-29 11:00
30722,Editing and Music Studio #2 (Rm 3060F),7467,Editing Studios,8111,Markham Library Media Creation Studios and Equipment,0.0,62.0,0.0,0,0.0,117.5,0.0,0,0.0,194.5,0.0,0,0.0,388.0,0.0,0,0.0,626.0,0.0,0,2025-11-29 11:00
30723,Editing and Music Studio #3 (Rm 3060E),7467,Editing Studios,8111,Markham Library Media Creation Studios and Equipment,4.03,62.0,2.5,1,2.13,117.5,2.5,1,1.29,194.5,2.5,1,0.64,388.0,2.5,1,0.4,626.0,2.5,1,2025-11-29 13:30
33193,Mixed Use Studio (Rm 3045),7951,Large Studios,8111,Markham Library Media Creation Studios and Equipment,0.0,62.0,0.0,0,0.0,117.5,0.0,0,0.0,194.5,0.0,0,1.16,388.0,4.5,2,0.72,626.0,4.5,2,2025-11-29 11:00
