space_id,space_name,category_id,category_name,location_id,location_name,booking_rate_1week,total_hours_available_1week,total_hours_booked_1week,booking_count_1week,booking_rate_2weeks,total_hours_available_2weeks,total_hours_booked_2weeks,booking_count_2weeks,booking_rate_1month,total_hours_available_1month,total_hours_booked_1month,booking_count_1month,booking_rate_2months,total_hours_available_2months,total_hours_booked_2months,booking_count_2months,booking_rate_3months,total_hours_available_3months,total_hours_booked_3months,booking_count_3months,next_available_booking
19905,Scott 203K - Audio Recording Studio,5833,Audio Recording Rooms,7571,Scott Library Making & Media Creation Lab,26.43,35.0,9.25,4,14.45,64.0,9.25,4,6.9,134.0,9.25,4,3.7,250.0,9.25,4,3.0,308.0,9.25,4,2026-02-18 11:00
29187,Scott 207C - Audio Recording Booth,5833,Audio Recording Rooms,7571,Scott Library Making & Media Creation Lab,0.0,35.0,0.0,0,0.0,64.0,0.0,0,0.0,134.0,0.0,0,0.0,250.0,0.0,0,0.0,308.0,0.0,0,2026-02-17 11:00
32502,Scott 207D - Audio Recording Booth,5833,Audio Recording Rooms,7571,Scott Library Making & Media Creation Lab,0.0,35.0,0.0,0,0.0,64.0,0.0,0,0.0,134.0,0.0,0,0.0,250.0,0.0,0,0.0,308.0,0.0,0,2026-02-17 11:00
19904,Scott 204 - Flex Studio,6842,Flex Studio Spaces,7571,Scott Library Making & Media Creation Lab,51.43,35.0,18.0,7,62.5,64.0,40.0,15,47.39,134.0,63.5,24,32.6,250.0,81.5,30,33.28,308.0,102.5,37,2026-02-17 11:00
21083,Scott 203E - VR/Podcasting Room,5832,VR Rooms,7571,Scott Library Making & Media Creation Lab,0.0,35.0,0.0,0,0.0,64.0,0.0,0,0.0,134.0,0.0,0,0.0,250.0,0.0,0,0.0,308.0,0.0,0,2026-02-17 11:00
21082,Scott 203G - VR Room,5832,VR Rooms,7571,Scott Library Making & Media Creation Lab,20.0,35.0,7.0,4,12.5,64.0,8.0,5,5.97,134.0,8.0,5,3.2,250.0,8.0,5,2.6,308.0,8.0,5,2026-02-17 13:30
33206,Gaming Lab (Rm 3050),7959,Gaming Lab,8111,Markham Library Visualization Studio and Gaming Lab,8.53,64.5,5.5,1,12.92,120.0,15.5,2,10.64,249.0,26.5,3,5.47,484.5,26.5,3,4.55,582.0,26.5,3,2026-02-17 09:30
30719,Green Screen Video Studio (Rm 3060C),7761,Video Studios,8111,Markham Library Media Creation Studios and Equipment,0.0,64.5,0.0,0,0.0,120.0,0.0,0,1.0,249.0,2.5,1,0.52,484.5,2.5,1,0.43,582.0,2.5,1,2026-02-17 09:30
30720,Video and Photo Studio (Rm 3060H),7761,Video Studios,8111,Markham Library Media Creation Studios and Equipment,7.75,64.5,5.0,2,4.17,120.0,5.0,2,2.01,249.0,5.0,2,1.03,484.5,5.0,2,0.86,582.0,5.0,2,2026-02-17 09:30
31827,Podcast Studio #1 (Rm 3060B),7762,Podcast Studios,8111,Markham Library Media Creation Studios and Equipment,0.0,64.5,0.0,0,0.0,120.0,0.0,0,0.0,249.0,0.0,0,0.0,484.5,0.0,0,0.0,582.0,0.0,0,2026-02-17 09:30
30701,Podcast Studio #2 (Rm 3060D),7762,Podcast Studios,8111,Markham Library Media Creation Studios and Equipment,0.0,64.5,0.0,0,0.0,120.0,0.0,0,0.0,249.0,0.0,0,0.0,484.5,0.0,0,0.0,582.0,0.0,0,2026-02-17 09:30
30721,Editing and Music Studio #1 (Rm 3060G),7467,Editing Studios,8111,Markham Library Media Creation Studios and Equipment,0.0,64.5,0.0,0,0.0,120.0,0.0,0,0.0,249.0,0.0,0,0.0,484.5,0.0,0,0.0,582.0,0.0,0,2026-02-17 09:30
30722,Editing and Music Studio #2 (Rm 3060F),7467,Editing Studios,8111,Markham Library Media Creation Studios and Equipment,0.0,64.5,0.0,0,0.0,120.0,0.0,0,0.0,249.0,0.0,0,0.0,484.5,0.0,0,0.0,582.0,0.0,0,2026-02-17 09:30
30723,Editing and Music Studio #3 (Rm 3060E),7467,Editing Studios,8111,Markham Library Media Creation Studios and Equipment,0.0,64.5,0.0,0,0.0,120.0,0.0,0,0.0,249.0,0.0,0,0.0,484.5,0.0,0,0.0,582.0,0.0,0,2026-02-17 09:30
33193,Mixed Use Studio (Rm 3045),7951,Large Studios,8111,Markham Library Media Creation Studios and Equipment,5.43,64.5,3.5,1,2.92,120.0,3.5,1,1.41,249.0,3.5,1,1.19,484.5,5.75,2,0.99,582.0,5.75,2,2026-02-17 09:30
