space_id,space_name,category_id,category_name,location_id,location_name,booking_rate_1week,total_hours_available_1week,total_hours_booked_1week,booking_count_1week,booking_rate_2weeks,total_hours_available_2weeks,total_hours_booked_2weeks,booking_count_2weeks,booking_rate_1month,total_hours_available_1month,total_hours_booked_1month,booking_count_1month,booking_rate_2months,total_hours_available_2months,total_hours_booked_2months,booking_count_2months,booking_rate_3months,total_hours_available_3months,total_hours_booked_3months,booking_count_3months,next_available_booking
19905,Scott 203K - Audio Recording Studio,5833,Audio Recording Rooms,7571,Scott Library Making & Media Creation Lab,41.91,34.0,14.25,6,22.62,63.0,14.25,6,10.71,133.0,14.25,6,5.46,261.0,14.25,6,5.46,261.0,14.25,6,2026-03-04 13:45
29187,Scott 207C - Audio Recording Booth,5833,Audio Recording Rooms,7571,Scott Library Making & Media Creation Lab,13.24,34.0,4.5,2,7.14,63.0,4.5,2,3.38,133.0,4.5,2,1.72,261.0,4.5,2,1.72,261.0,4.5,2,2026-03-01 14:00
32502,Scott 207D - Audio Recording Booth,5833,Audio Recording Rooms,7571,Scott Library Making & Media Creation Lab,7.35,34.0,2.5,1,3.97,63.0,2.5,1,1.88,133.0,2.5,1,0.96,261.0,2.5,1,0.96,261.0,2.5,1,2026-03-01 14:00
19904,Scott 204 - Flex Studio,6842,Flex Studio Spaces,7571,Scott Library Making & Media Creation Lab,64.71,34.0,22.0,10,63.1,63.0,39.75,17,46.05,133.0,61.25,25,31.51,261.0,82.25,32,38.41,261.0,100.25,38,2026-03-01 15:15
21083,Scott 203E - VR/Podcasting Room,5832,VR Rooms,7571,Scott Library Making & Media Creation Lab,0.0,34.0,0.0,0,0.0,63.0,0.0,0,0.0,133.0,0.0,0,0.0,261.0,0.0,0,0.0,261.0,0.0,0,2026-03-01 14:00
21082,Scott 203G - VR Room,5832,VR Rooms,7571,Scott Library Making & Media Creation Lab,11.76,34.0,4.0,2,6.35,63.0,4.0,2,3.01,133.0,4.0,2,1.53,261.0,4.0,2,1.53,261.0,4.0,2,2026-03-01 14:00
33206,Gaming Lab (Rm 3050),7959,Gaming Lab,8111,Markham Library Visualization Studio and Gaming Lab,29.27,61.5,18.0,2,15.38,117.0,18.0,2,9.15,246.0,22.5,3,4.63,486.0,22.5,3,4.63,486.0,22.5,3,2026-03-01 13:30
30719,Green Screen Video Studio (Rm 3060C),7761,Video Studios,8111,Markham Library Media Creation Studios and Equipment,0.0,61.5,0.0,0,2.14,117.0,2.5,1,2.44,246.0,6.0,2,1.23,486.0,6.0,2,1.23,486.0,6.0,2,2026-03-01 13:30
30720,Video and Photo Studio (Rm 3060H),7761,Video Studios,8111,Markham Library Media Creation Studios and Equipment,0.0,61.5,0.0,0,0.0,117.0,0.0,0,0.0,246.0,0.0,0,0.0,486.0,0.0,0,0.0,486.0,0.0,0,2026-03-01 13:30
31827,Podcast Studio #1 (Rm 3060B),7762,Podcast Studios,8111,Markham Library Media Creation Studios and Equipment,0.0,61.5,0.0,0,0.0,117.0,0.0,0,0.0,246.0,0.0,0,0.0,486.0,0.0,0,0.0,486.0,0.0,0,2026-03-01 13:30
30701,Podcast Studio #2 (Rm 3060D),7762,Podcast Studios,8111,Markham Library Media Creation Studios and Equipment,0.0,61.5,0.0,0,0.0,117.0,0.0,0,0.0,246.0,0.0,0,0.0,486.0,0.0,0,0.0,486.0,0.0,0,2026-03-01 13:30
30721,Editing and Music Studio #1 (Rm 3060G),7467,Editing Studios,8111,Markham Library Media Creation Studios and Equipment,3.25,61.5,2.0,1,1.71,117.0,2.0,1,0.81,246.0,2.0,1,0.41,486.0,2.0,1,0.41,486.0,2.0,1,2026-03-01 13:30
30722,Editing and Music Studio #2 (Rm 3060F),7467,Editing Studios,8111,Markham Library Media Creation Studios and Equipment,0.0,61.5,0.0,0,0.0,117.0,0.0,0,0.0,246.0,0.0,0,0.0,486.0,0.0,0,0.0,486.0,0.0,0,2026-03-01 13:30
30723,Editing and Music Studio #3 (Rm 3060E),7467,Editing Studios,8111,Markham Library Media Creation Studios and Equipment,5.69,61.5,3.5,2,2.99,117.0,3.5,2,1.42,246.0,3.5,2,0.72,486.0,3.5,2,0.72,486.0,3.5,2,2026-03-01 13:30
33193,Mixed Use Studio (Rm 3045),7951,Large Studios,8111,Markham Library Media Creation Studios and Equipment,0.0,61.5,0.0,0,0.0,117.0,0.0,0,1.02,246.0,2.5,1,2.62,486.0,12.75,4,2.62,486.0,12.75,4,2026-03-01 13:30
