space_id,space_name,category_id,category_name,location_id,location_name,booking_rate_1week,total_hours_available_1week,total_hours_booked_1week,booking_count_1week,booking_rate_2weeks,total_hours_available_2weeks,total_hours_booked_2weeks,booking_count_2weeks,booking_rate_1month,total_hours_available_1month,total_hours_booked_1month,booking_count_1month,booking_rate_2months,total_hours_available_2months,total_hours_booked_2months,booking_count_2months,booking_rate_3months,total_hours_available_3months,total_hours_booked_3months,booking_count_3months,next_available_booking
19905,Scott 203K - Audio Recording Studio,5833,Audio Recording Rooms,7571,Scott Library Making & Media Creation Lab,8.62,29.0,2.5,1,9.62,52.0,5.0,2,8.7,115.0,10.0,4,7.19,139.0,10.0,4,7.19,139.0,10.0,4,2026-03-29 14:00
29187,Scott 207C - Audio Recording Booth,5833,Audio Recording Rooms,7571,Scott Library Making & Media Creation Lab,14.66,29.0,4.25,2,8.17,52.0,4.25,2,5.87,115.0,6.75,3,4.86,139.0,6.75,3,4.86,139.0,6.75,3,2026-03-29 14:00
32502,Scott 207D - Audio Recording Booth,5833,Audio Recording Rooms,7571,Scott Library Making & Media Creation Lab,0.0,29.0,0.0,0,0.0,52.0,0.0,0,0.0,115.0,0.0,0,0.0,139.0,0.0,0,0.0,139.0,0.0,0,2026-03-29 14:00
19904,Scott 204 - Flex Studio,6842,Flex Studio Spaces,7571,Scott Library Making & Media Creation Lab,50.86,29.0,14.75,7,44.71,52.0,23.25,10,32.39,115.0,37.25,15,41.55,139.0,57.75,22,56.65,139.0,78.75,29,2026-03-31 13:45
21083,Scott 203E - VR/Podcasting Room,5832,VR Rooms,7571,Scott Library Making & Media Creation Lab,0.0,29.0,0.0,0,0.0,52.0,0.0,0,0.0,115.0,0.0,0,0.0,139.0,0.0,0,0.0,139.0,0.0,0,2026-03-29 14:00
21082,Scott 203G - VR Room,5832,VR Rooms,7571,Scott Library Making & Media Creation Lab,6.9,29.0,2.0,1,3.85,52.0,2.0,1,6.09,115.0,7.0,3,5.04,139.0,7.0,3,5.04,139.0,7.0,3,2026-03-30 11:00
33206,Gaming Lab (Rm 3050),7959,Gaming Lab,8111,Markham Library Visualization Studio and Gaming Lab,7.21,55.5,4.0,1,12.61,111.0,14.0,3,5.97,234.5,14.0,3,5.18,270.5,14.0,3,5.18,270.5,14.0,3,2026-03-27 09:30
30719,Green Screen Video Studio (Rm 3060C),7761,Video Studios,8111,Markham Library Media Creation Studios and Equipment,14.41,55.5,8.0,3,7.21,111.0,8.0,3,3.41,234.5,8.0,3,2.96,270.5,8.0,3,2.96,270.5,8.0,3,2026-03-28 11:00
30720,Video and Photo Studio (Rm 3060H),7761,Video Studios,8111,Markham Library Media Creation Studios and Equipment,4.5,55.5,2.5,1,2.25,111.0,2.5,1,1.07,234.5,2.5,1,0.92,270.5,2.5,1,0.92,270.5,2.5,1,2026-03-27 09:30
31827,Podcast Studio #1 (Rm 3060B),7762,Podcast Studios,8111,Markham Library Media Creation Studios and Equipment,0.0,55.5,0.0,0,0.0,111.0,0.0,0,0.0,234.5,0.0,0,0.0,270.5,0.0,0,0.0,270.5,0.0,0,2026-03-27 09:30
30701,Podcast Studio #2 (Rm 3060D),7762,Podcast Studios,8111,Markham Library Media Creation Studios and Equipment,0.0,55.5,0.0,0,0.0,111.0,0.0,0,0.0,234.5,0.0,0,0.0,270.5,0.0,0,0.0,270.5,0.0,0,2026-03-27 09:30
30721,Editing and Music Studio #1 (Rm 3060G),7467,Editing Studios,8111,Markham Library Media Creation Studios and Equipment,7.21,55.5,4.0,2,3.6,111.0,4.0,2,1.71,234.5,4.0,2,1.48,270.5,4.0,2,1.48,270.5,4.0,2,2026-03-27 09:30
30722,Editing and Music Studio #2 (Rm 3060F),7467,Editing Studios,8111,Markham Library Media Creation Studios and Equipment,0.0,55.5,0.0,0,0.0,111.0,0.0,0,0.0,234.5,0.0,0,0.0,270.5,0.0,0,0.0,270.5,0.0,0,2026-03-27 09:30
30723,Editing and Music Studio #3 (Rm 3060E),7467,Editing Studios,8111,Markham Library Media Creation Studios and Equipment,0.0,55.5,0.0,0,0.0,111.0,0.0,0,0.0,234.5,0.0,0,0.0,270.5,0.0,0,0.0,270.5,0.0,0,2026-03-27 09:30
33193,Mixed Use Studio (Rm 3045),7951,Large Studios,8111,Markham Library Media Creation Studios and Equipment,7.21,55.5,4.0,1,9.23,111.0,10.25,3,6.08,234.5,14.25,4,5.27,270.5,14.25,4,5.27,270.5,14.25,4,2026-03-27 09:30
