space_id,space_name,category_id,category_name,location_id,location_name,booking_rate_1week,total_hours_available_1week,total_hours_booked_1week,booking_count_1week,booking_rate_2weeks,total_hours_available_2weeks,total_hours_booked_2weeks,booking_count_2weeks,booking_rate_1month,total_hours_available_1month,total_hours_booked_1month,booking_count_1month,booking_rate_2months,total_hours_available_2months,total_hours_booked_2months,booking_count_2months,booking_rate_3months,total_hours_available_3months,total_hours_booked_3months,booking_count_3months,next_available_booking
19905,Scott 203K - Audio Recording Studio,5833,Audio Recording Rooms,7571,Scott Library Making & Media Creation Lab,20.83,24.0,5.0,2,10.42,48.0,5.0,2,5.43,92.0,5.0,2,2.48,202.0,5.0,2,1.6,312.0,5.0,2,2026-08-17 11:00
29187,Scott 207C - Audio Recording Booth,5833,Audio Recording Rooms,7571,Scott Library Making & Media Creation Lab,0.0,24.0,0.0,0,0.0,48.0,0.0,0,0.0,92.0,0.0,0,0.0,202.0,0.0,0,0.0,312.0,0.0,0,2026-08-17 11:00
32502,Scott 207D - Audio Recording Booth,5833,Audio Recording Rooms,7571,Scott Library Making & Media Creation Lab,0.0,24.0,0.0,0,0.0,48.0,0.0,0,0.0,92.0,0.0,0,0.0,202.0,0.0,0,0.0,312.0,0.0,0,2026-08-17 11:00
19904,Scott 204 - Flex Studio,6842,Flex Studio Spaces,7571,Scott Library Making & Media Creation Lab,44.79,24.0,10.75,3,38.54,48.0,18.5,6,20.11,92.0,18.5,6,9.16,202.0,18.5,6,5.93,312.0,18.5,6,2026-08-20 11:00
21083,Scott 203E - VR/Podcasting Room,5832,VR Rooms,7571,Scott Library Making & Media Creation Lab,0.0,24.0,0.0,0,0.0,48.0,0.0,0,0.0,92.0,0.0,0,0.0,202.0,0.0,0,0.0,312.0,0.0,0,2026-08-17 11:00
21082,Scott 203G - VR Room,5832,VR Rooms,7571,Scott Library Making & Media Creation Lab,33.33,24.0,8.0,4,16.67,48.0,8.0,4,8.7,92.0,8.0,4,3.96,202.0,8.0,4,2.56,312.0,8.0,4,2026-08-17 11:00
33206,Gaming Lab (Rm 3050),7959,Gaming Lab,8111,Markham Library Visualization Studio and Gaming Lab,0.0,26.0,0.0,0,0.0,64.0,0.0,0,0.0,82.5,0.0,0,1.82,82.5,1.5,1,5.45,82.5,4.5,2,2026-08-17 09:30
30719,Green Screen Video Studio (Rm 3060C),7761,Video Studios,8111,Markham Library Media Creation Studios and Equipment,0.0,26.0,0.0,0,0.0,64.0,0.0,0,0.0,82.5,0.0,0,0.0,82.5,0.0,0,0.0,82.5,0.0,0,2026-08-17 09:30
30720,Video and Photo Studio (Rm 3060H),7761,Video Studios,8111,Markham Library Media Creation Studios and Equipment,0.0,26.0,0.0,0,0.0,64.0,0.0,0,0.0,82.5,0.0,0,0.0,82.5,0.0,0,0.0,82.5,0.0,0,2026-08-17 09:30
31827,Podcast Studio #1 (Rm 3060B),7762,Podcast Studios,8111,Markham Library Media Creation Studios and Equipment,0.0,26.0,0.0,0,0.0,64.0,0.0,0,0.0,82.5,0.0,0,0.0,82.5,0.0,0,0.0,82.5,0.0,0,2026-08-17 09:30
30701,Podcast Studio #2 (Rm 3060D),7762,Podcast Studios,8111,Markham Library Media Creation Studios and Equipment,0.0,26.0,0.0,0,0.0,64.0,0.0,0,0.0,82.5,0.0,0,0.0,82.5,0.0,0,0.0,82.5,0.0,0,2026-08-17 09:30
30721,Editing and Music Studio #1 (Rm 3060G),7467,Editing Studios,8111,Markham Library Media Creation Studios and Equipment,0.0,26.0,0.0,0,0.0,64.0,0.0,0,0.0,82.5,0.0,0,0.0,82.5,0.0,0,0.0,82.5,0.0,0,2026-08-17 09:30
30722,Editing and Music Studio #2 (Rm 3060F),7467,Editing Studios,8111,Markham Library Media Creation Studios and Equipment,0.0,26.0,0.0,0,0.0,64.0,0.0,0,0.0,82.5,0.0,0,0.0,82.5,0.0,0,0.0,82.5,0.0,0,2026-08-17 09:30
30723,Editing and Music Studio #3 (Rm 3060E),7467,Editing Studios,8111,Markham Library Media Creation Studios and Equipment,0.0,26.0,0.0,0,0.0,64.0,0.0,0,0.0,82.5,0.0,0,0.0,82.5,0.0,0,0.0,82.5,0.0,0,2026-08-17 09:30
33193,Mixed Use Studio (Rm 3045),7951,Large Studios,8111,Markham Library Media Creation Studios and Equipment,0.0,26.0,0.0,0,0.0,64.0,0.0,0,0.0,82.5,0.0,0,0.0,82.5,0.0,0,0.0,82.5,0.0,0,2026-08-17 09:30
