space_id,space_name,category_id,category_name,location_id,location_name,booking_rate_1week,total_hours_available_1week,total_hours_booked_1week,booking_count_1week,booking_rate_2weeks,total_hours_available_2weeks,total_hours_booked_2weeks,booking_count_2weeks,booking_rate_1month,total_hours_available_1month,total_hours_booked_1month,booking_count_1month,booking_rate_2months,total_hours_available_2months,total_hours_booked_2months,booking_count_2months,booking_rate_3months,total_hours_available_3months,total_hours_booked_3months,booking_count_3months,next_available_booking
19905,Scott 203K - Audio Recording Studio,5833,Audio Recording Rooms,7571,Scott Library Making & Media Creation Lab,7.14,35.0,2.5,1,3.91,64.0,2.5,1,2.05,122.0,2.5,1,1.23,204.0,2.5,1,0.77,325.0,2.5,1,2025-11-25 11:00
29187,Scott 207C - Audio Recording Booth,5833,Audio Recording Rooms,7571,Scott Library Making & Media Creation Lab,7.14,35.0,2.5,1,3.91,64.0,2.5,1,2.05,122.0,2.5,1,1.23,204.0,2.5,1,0.77,325.0,2.5,1,2025-11-24 14:00
32502,Scott 207D - Audio Recording Booth,5833,Audio Recording Rooms,7571,Scott Library Making & Media Creation Lab,3.57,35.0,1.25,1,1.95,64.0,1.25,1,1.02,122.0,1.25,1,0.61,204.0,1.25,1,0.38,325.0,1.25,1,2025-11-24 11:00
19904,Scott 204 - Flex Studio,6842,Flex Studio Spaces,7571,Scott Library Making & Media Creation Lab,57.86,35.0,20.25,10,62.11,64.0,39.75,18,52.46,122.0,64.0,26,37.25,204.0,76.0,30,29.85,325.0,97.0,37,2025-11-24 13:00
21083,Scott 203E - VR/Podcasting Room,5832,VR Rooms,7571,Scott Library Making & Media Creation Lab,15.71,35.0,5.5,3,17.19,64.0,11.0,6,9.02,122.0,11.0,6,5.39,204.0,11.0,6,3.38,325.0,11.0,6,2025-11-25 11:00
21082,Scott 203G - VR Room,5832,VR Rooms,7571,Scott Library Making & Media Creation Lab,0.0,35.0,0.0,0,0.0,64.0,0.0,0,0.0,122.0,0.0,0,0.0,204.0,0.0,0,0.0,325.0,0.0,0,2025-11-24 11:00
33206,Gaming Lab (Rm 3050),7959,Gaming Lab,8111,Markham Library Visualization Studio and Gaming Lab,1.55,64.5,1.0,1,0.83,120.0,1.0,1,0.42,237.5,1.0,1,0.26,391.5,1.0,1,0.16,626.0,1.0,1,2025-11-24 09:30
30719,Green Screen Video Studio (Rm 3060C),7761,Video Studios,8111,Markham Library Media Creation Studios and Equipment,3.88,64.5,2.5,1,2.08,120.0,2.5,1,1.05,237.5,2.5,1,0.64,391.5,2.5,1,0.4,626.0,2.5,1,2025-11-24 09:30
30720,Video and Photo Studio (Rm 3060H),7761,Video Studios,8111,Markham Library Media Creation Studios and Equipment,0.0,64.5,0.0,0,0.0,120.0,0.0,0,0.0,237.5,0.0,0,0.0,391.5,0.0,0,0.0,626.0,0.0,0,2025-11-24 09:30
31827,Podcast Studio #1 (Rm 3060B),7762,Podcast Studios,8111,Markham Library Media Creation Studios and Equipment,0.0,64.5,0.0,0,0.0,120.0,0.0,0,0.0,237.5,0.0,0,0.0,391.5,0.0,0,0.0,626.0,0.0,0,2025-11-24 09:30
30701,Podcast Studio #2 (Rm 3060D),7762,Podcast Studios,8111,Markham Library Media Creation Studios and Equipment,0.0,64.5,0.0,0,0.0,120.0,0.0,0,0.0,237.5,0.0,0,0.0,391.5,0.0,0,0.0,626.0,0.0,0,2025-11-24 09:30
30721,Editing and Music Studio #1 (Rm 3060G),7467,Editing Studios,8111,Markham Library Media Creation Studios and Equipment,0.0,64.5,0.0,0,0.0,120.0,0.0,0,0.0,237.5,0.0,0,0.0,391.5,0.0,0,0.0,626.0,0.0,0,2025-11-24 09:30
30722,Editing and Music Studio #2 (Rm 3060F),7467,Editing Studios,8111,Markham Library Media Creation Studios and Equipment,0.0,64.5,0.0,0,0.0,120.0,0.0,0,0.0,237.5,0.0,0,0.0,391.5,0.0,0,0.0,626.0,0.0,0,2025-11-24 09:30
30723,Editing and Music Studio #3 (Rm 3060E),7467,Editing Studios,8111,Markham Library Media Creation Studios and Equipment,0.0,64.5,0.0,0,0.0,120.0,0.0,0,0.0,237.5,0.0,0,0.0,391.5,0.0,0,0.0,626.0,0.0,0,2025-11-24 09:30
33193,Mixed Use Studio (Rm 3045),7951,Large Studios,8111,Markham Library Media Creation Studios and Equipment,0.0,64.5,0.0,0,0.0,120.0,0.0,0,0.0,237.5,0.0,0,1.15,391.5,4.5,2,0.72,626.0,4.5,2,2025-11-24 09:30
